calcAzimuth,gesture,stepLength,timeMillis
284.52145,0,0.65,1557196101300
286.5906,0,0.65,1557196101810
285.55603,0,0.65,1557196102380
286.07333,0,0.65,1557196103060
285.8147,0,0.65,1557196103610
285.944,0,0.65,1557196104250
285.87933,0,0.65,1557196104850
285.91168,0,0.65,1557196105460
285.8955,0,0.65,1557196106020
285.9036,0,0.65,1557196106620
285.89957,0,0.65,1557196107340
285.90158,0,0.65,1557196108620
285.90057,0,0.65,1557196109140
285.90106,0,0.65,1557196109800
285.90082,0,0.65,1557196110460
285.90094,0,0.65,1557196111150
289.0968,0,0.65,1557196111730
287.49887,0,0.65,1557196112440
288.29785,0,0.65,1557196112960
287.89835,0,0.65,1557196113580
288.09808,0,0.65,1557196114160
287.99823,0,0.65,1557196114790
288.04816,0,0.65,1557196115370
288.0232,0,0.65,1557196116000
291.42932,0,0.65,1557196116610
289.72626,0,0.65,1557196117230
290.5778,0,0.65,1557196117810
290.15204,0,0.65,1557196118480
290.36493,7,0.65,1557196119140
290.25848,7,0.65,1557196119720
290.3117,7,0.65,1557196120910
284.85663,0,0.13,1557196129470
197.396,0,0.13,1557196130100
291.02008,0,0.13,1557196130690
298.37573,0,0.65,1557196131310
291.7191,0,0.65,1557196131890
293.83502,0,0.65,1557196132470
293.11157,0,0.65,1557196132990
287.50772,0,0.65,1557196133600
296.70898,0,0.65,1557196134130
300.3307,0,0.65,1557196134730
298.51984,0,0.65,1557196135280
299.42526,0,0.65,1557196135850
298.97253,0,0.65,1557196136390
299.19888,0,0.65,1557196136910
299.08572,0,0.65,1557196137520
272.84424,0,0.65,1557196138060
271.64346,0,0.65,1557196138630
286.12363,0,0.65,1557196139160
283.76874,0,0.65,1557196139740
284.9462,0,0.65,1557196140290
284.35748,0,0.65,1557196140820
284.65182,0,0.65,1557196141390
303.479,0,0.65,1557196141940
294.0654,0,0.65,1557196142510
298.77222,0,0.65,1557196143040
296.41882,0,0.65,1557196143620
248.90027,0,0.65,1557196144170
272.65955,0,0.65,1557196144760
292.92365,0,0.65,1557196145360
286.75507,0,0.65,1557196145910
267.536,0,0.65,1557196146420
256.93323,0,0.65,1557196147060
262.23462,0,0.65,1557196147630
259.58392,0,0.65,1557196148180
283.71463,0,0.65,1557196148740
284.04364,0,0.65,1557196149320
286.24915,0,0.65,1557196149900
285.1464,0,0.65,1557196150470
243.1338,0,0.65,1557196151060
251.91457,0,0.65,1557196151640
251.42209,0,0.65,1557196152180
259.49835,0,0.65,1557196153390
293.31384,0,0.65,1557196153990
290.83386,0,0.65,1557196154610
23.008278,0,0.65,1557196155210
273.6314,0,0.65,1557196155810
277.93204,0,0.65,1557196156400
232.56555,0,0.65,1557196156990
232.7088,0,0.65,1557196157670
232.63718,0,0.65,1557196158240
232.67299,0,0.65,1557196158850
232.65509,0,0.65,1557196159450
232.66403,0,0.65,1557196160120
283.86984,0,0.65,1557196160670
266.11102,0,0.65,1557196161320
261.65247,0,0.65,1557196161930
260.46545,0,0.65,1557196162630
262.02386,0,0.65,1557196163270
256.8423,0,0.65,1557196163990
246.0689,0,0.65,1557196164540
251.77974,0,0.65,1557196165160
259.7176,0,0.65,1557196165760
264.73938,0,0.65,1557196166440
280.24072,0,0.65,1557196167030
290.16754,0,0.65,1557196167680
292.62015,0,0.65,1557196168210
291.39383,0,0.65,1557196168820
287.5664,0,0.65,1557196169400
298.1744,0,0.65,1557196169980
300.03122,0,0.65,1557196170580
293.26727,0,0.65,1557196171210
296.64926,0,0.65,1557196171740
294.95828,0,0.65,1557196172430
250.12274,0,0.65,1557196173040
256.33026,0,0.65,1557196173610
253.2265,0,0.65,1557196174200
272.08258,0,0.65,1557196174880
262.72156,0,0.65,1557196175440
270.94055,0,0.65,1557196176030
276.62982,0,0.65,1557196176690
250.80016,0,0.65,1557196177270
230.62207,0,0.65,1557196177870
240.7111,0,0.65,1557196178470
254.04726,0,0.65,1557196179110
247.37918,0,0.65,1557196179680
306.37122,0,0.65,1557196180260
276.87518,0,0.65,1557196180950
273.3605,0,0.65,1557196181530
283.5618,0,0.65,1557196182180
280.95276,0,0.65,1557196182750
276.35406,0,0.65,1557196183420
277.09457,0,0.65,1557196184040
275.59293,0,0.65,1557196184640
219.44287,0,0.65,1557196185260
236.40121,0,0.65,1557196185870
263.94373,0,0.65,1557196186500
