calcAzimuth,gesture,stepLength,timeMillis
94.71013,0,0.65,1557196384970
96.92587,0,0.65,1557196385570
95.818,0,0.65,1557196386180
42.52047,0,0.65,1557196386750
69.169235,0,0.65,1557196387340
73.54664,0,0.65,1557196387920
71.35794,0,0.65,1557196388500
72.261955,0,0.65,1557196389110
71.809944,0,0.65,1557196389720
73.53475,0,0.65,1557196390240
69.14618,0,0.65,1557196390850
64.10519,0,0.65,1557196391420
64.98112,0,0.65,1557196392030
59.51104,0,0.65,1557196392590
66.44692,0,0.65,1557196393240
74.11502,0,0.65,1557196393770
67.25037,0,0.65,1557196394360
70.68269,0,0.65,1557196394930
15.698422,0,0.65,1557196395590
43.190556,0,0.65,1557196396150
29.444489,0,0.65,1557196396750
36.317524,0,0.65,1557196397300
32.881004,0,0.65,1557196397910
80.943245,0,0.65,1557196398470
92.30307,0,0.65,1557196399150
86.62315,0,0.65,1557196399680
81.0103,0,0.65,1557196400300
83.81673,0,0.65,1557196400860
82.41351,0,0.65,1557196401450
83.11512,0,0.65,1557196402050
81.272385,0,0.65,1557196402690
91.65244,0,0.65,1557196403270
117.64132,0,0.65,1557196403950
126.31193,0,0.65,1557196404600
214.71158,0,0.65,1557196405990
192.07205,0,0.65,1557196406720
126.99428,0,0.65,1557196407410
181.44305,0,0.325,1557196409890
314.20093,0,0.325,1557196411250
268.6071,0,0.325,1557196412630
294.42212,0,0.65,1557196413210
36.331177,0,0.65,1557196413780
254.48831,0,0.65,1557196414440
266.2728,0,0.65,1557196415440
283.9715,0,0.65,1557196416000
262.90482,0,0.65,1557196416600
273.43814,0,0.65,1557196417190
268.44116,0,0.65,1557196417760
270.93967,0,0.65,1557196418360
286.3086,0,0.65,1557196418910
278.6241,0,0.65,1557196419530
265.32367,0,0.65,1557196420030
285.11984,0,0.65,1557196420650
244.25102,0,0.65,1557196421170
246.65863,0,0.65,1557196421850
260.6414,0,0.65,1557196422300
277.62143,0,0.65,1557196422860
258.95175,0,0.65,1557196423460
258.83093,0,0.65,1557196424040
258.89133,0,0.65,1557196424630
258.8611,0,0.65,1557196425190
287.09198,0,0.65,1557196425780
293.20874,0,0.65,1557196426290
299.9128,0,0.65,1557196426890
296.5608,0,0.65,1557196427490
298.23682,0,0.65,1557196428060
297.3988,0,0.65,1557196428650
297.8178,0,0.65,1557196429240
297.6083,0,0.65,1557196429840
257.08746,0,0.65,1557196430400
277.34787,0,0.65,1557196430950
293.03748,0,0.65,1557196431500
285.19266,0,0.65,1557196432050
289.11508,0,0.65,1557196432730
270.96487,0,0.65,1557196433800
260.61374,0,0.65,1557196434370
258.90552,0,0.65,1557196434920
259.75964,0,0.65,1557196435570
259.33258,0,0.65,1557196436130
259.5461,0,0.65,1557196436720
213.88724,0,0.65,1557196437240
236.71667,0,0.65,1557196437810
282.40167,0,0.65,1557196438400
275.65912,0,0.65,1557196438990
275.31433,0,0.65,1557196439590
275.48672,0,0.65,1557196440210
243.8673,0,0.65,1557196440750
259.677,0,0.65,1557196441420
282.31876,0,0.65,1557196441920
270.9979,0,0.65,1557196442570
294.86795,0,0.65,1557196443090
282.93292,0,0.65,1557196443790
249.49597,0,0.65,1557196444250
274.61615,0,0.65,1557196444910
257.865,0,0.65,1557196446010
230.72638,0,0.65,1557196446640
240.31827,0,0.65,1557196447210
235.40732,0,0.65,1557196447730
226.68785,0,0.65,1557196448390
231.04758,0,0.65,1557196449020
228.8677,0,0.65,1557196449550
229.95764,0,0.65,1557196450120
273.66324,0,0.65,1557196450740
226.60991,0,0.65,1557196451290
250.13657,0,0.65,1557196451870
273.64148,0,0.65,1557196452430
266.3638,0,0.65,1557196453070
238.05377,0,0.65,1557196453600
252.20879,0,0.65,1557196454260
219.45218,0,0.65,1557196454770
207.2785,0,0.65,1557196455360
213.36534,0,0.65,1557196455870
210.32193,0,0.65,1557196456450
203.70822,0,0.65,1557196457020
207.01508,0,0.65,1557196457630
254.86151,0,0.65,1557196458170
251.3709,0,0.65,1557196458860
267.19128,0,0.65,1557196459380
267.5725,0,0.65,1557196460040
251.54846,0,0.65,1557196460570
281.8967,0,0.65,1557196461160
266.72256,0,0.65,1557196461690
274.30963,0,0.65,1557196462310
279.6359,0,0.65,1557196462800
276.97278,0,0.65,1557196463420
248.11174,0,0.65,1557196463950
236.17213,0,0.65,1557196464570
243.8611,0,0.65,1557196465180
275.38605,0,0.65,1557196465720
271.73,0,0.65,1557196466290
268.00735,0,0.65,1557196466810
269.86868,0,0.65,1557196467470
