id,time,x,y,z
620,1508482114990,23.4375,11.875,-27
621,1508482115010,23.4375,10,-27
622,1508482115029,23.8125,11.125,-27.375
623,1508482115050,23.8125,10.75,-27.375
624,1508482115070,23.0625,10,-27
625,1508482115090,22.3125,10.375,-26.5625
626,1508482115110,23.4375,9.25,-28.1875
627,1508482115130,22.3125,8.1875,-26.5625
628,1508482115149,23.0625,9.625,-27
629,1508482115170,22.6875,10.375,-27
630,1508482115189,22.3125,11.5,-26.5625
631,1508482115210,22.6875,11.875,-27.375
632,1508482115230,21.9375,12.5625,-26.5625
633,1508482115250,21.9375,11.5,-27.75
634,1508482115269,21.5625,10.375,-28.5625
635,1508482115290,22.3125,9.25,-27.375
636,1508482115310,21.25,9.25,-27
637,1508482115330,21.5625,8.1875,-27.375
638,1508482115349,21.25,7.8125,-28.1875
639,1508482115369,21.25,8.1875,-29.8125
640,1508482115389,20.875,8.1875,-29
641,1508482115409,21.25,7.8125,-27.75
642,1508482115429,21.25,8.1875,-28.5625
643,1508482115449,20.875,7.4375,-27.75
644,1508482115469,20.875,8.5625,-28.1875
645,1508482115489,21.25,8.1875,-28.1875
646,1508482115509,20.875,8.1875,-28.5625
647,1508482115529,20.125,8.9375,-27
648,1508482115549,20.875,9.25,-27
649,1508482115569,20.5,9.625,-27.375
650,1508482115589,19.75,9.25,-28.5625
651,1508482115609,19.75,9.625,-28.1875
652,1508482115629,19.75,8.1875,-29.375
653,1508482115648,19.375,7.8125,-27.75
654,1508482115668,19,8.1875,-28.1875
655,1508482115688,19,7.4375,-29
656,1508482115708,18.25,7.4375,-28.5625
657,1508482115728,18.25,7.4375,-28.5625
658,1508482115748,19.375,6.3125,-28.1875
659,1508482115769,18.25,7.8125,-28.9375
660,1508482115788,19.75,6.6875,-27.75
661,1508482115809,19.375,6.6875,-28.1875
662,1508482115828,18.625,6.6875,-28.5625
663,1508482115848,19,6.6875,-28.1875
664,1508482115868,18.625,7.0625,-27.75
665,1508482115888,18.25,5.625,-28.5625
666,1508482115908,19,5.625,-27.375
667,1508482115929,19,6.3125,-27.375
668,1508482115948,18.625,6.3125,-29
669,1508482115968,18.625,6.3125,-28.5625
670,1508482115988,18.25,6.6875,-29
671,1508482116008,18.25,6.3125,-28.1875
672,1508482116028,18.25,5.9375,-28.1875
673,1508482116049,18.625,5.9375,-28.5625
674,1508482116068,17.9375,4.875,-30.1875
675,1508482116088,17.9375,5.25,-29
676,1508482116108,17.9375,4.875,-30.1875
677,1508482116128,17.1875,3.75,-29.375
678,1508482116147,17.1875,4.125,-29.8125
679,1508482116168,17.1875,4.875,-29
680,1508482116189,17.1875,5.25,-30.1875
681,1508482116208,17.5625,5.25,-29.8125
682,1508482116227,17.5625,4.875,-29.375
683,1508482116247,17.5625,5.25,-29.8125
684,1508482116267,17.5625,3.75,-31
685,1508482116287,17.9375,3.75,-31
686,1508482116307,17.1875,3,-31
687,1508482116327,16.8125,2.6875,-31
688,1508482116347,16.8125,1.9375,-30.1875
689,1508482116367,16.8125,2.3125,-30.5625
690,1508482116387,16.0625,2.6875,-30.5625
691,1508482116407,16.0625,2.3125,-31.375
692,1508482116427,16.0625,2.625,-31.375
693,1508482116447,16.8125,2.3125,-31.375
694,1508482116467,16.4375,1.9375,-32.1875
695,1508482116487,16.4375,3,-31.8125
696,1508482116508,16.4375,2.3125,-32.625
697,1508482116526,16.4375,3,-32.1875
698,1508482116546,16.0625,3,-33.375
699,1508482116566,15.6875,3.375,-32.1875
700,1508482116586,16.4375,4.5,-33.375
701,1508482116606,16.4375,3.375,-33.8125
702,1508482116626,15,3.375,-33
703,1508482116647,15.3125,4.125,-34.1875
704,1508482116667,15.6875,3,-34.625
705,1508482116687,15,2.3125,-35
706,1508482116707,16.0625,1.9375,-34.1875
707,1508482116727,16.4375,2.6875,-33.8125
708,1508482116747,16.4375,1.9375,-34.1875
709,1508482116766,15.6875,1.9375,-33.375
710,1508482116786,16.8125,1.9375,-33.8125
711,1508482116806,16.0625,1.1875,-34.625
712,1508482116826,17.1875,0.8125,-33.8125
713,1508482116846,16.8125,0.8125,-34.625
714,1508482116866,15.6875,1.1875,-34.625
715,1508482116886,16.0625,1.9375,-33.8125
716,1508482116911,16.8125,1.9375,-33
717,1508482116929,16.0625,1.5625,-35.8125
718,1508482116946,16.4375,1.5625,-35.375
719,1508482116974,16.0625,1.9375,-35.8125
720,1508482116993,16.0625,1.5625,-35.8125
721,1508482117013,16.4375,2.3125,-35.375
722,1508482117031,16.0625,0.8125,-35.8125
723,1508482117045,16.4375,1.1875,-36.1875
724,1508482117065,15.6875,1.1875,-36.625
725,1508482117085,16.0625,1.1875,-36.1875
726,1508482117105,15.6875,0.8125,-37
727,1508482117125,15.6875,0.0625,-36.625
728,1508482117146,16.0625,-1,-37
729,1508482117165,16.4375,0.0625,-37
730,1508482117186,16.4375,-0.3125,-37
731,1508482117206,15.6875,0.0625,-36.1875
732,1508482117225,16.4375,0.4375,-36.625
733,1508482117245,16.0625,0.4375,-37.4375
734,1508482117265,15.6875,-0.3125,-37.8125
735,1508482117285,16.4375,-1,-37
736,1508482117305,15.6875,-0.625,-37
737,1508482117325,15.6875,-1,-37
738,1508482117345,15,-2.125,-37
739,1508482117365,15,-1.375,-36.625
740,1508482117385,15.3125,-2.5,-37.4375
741,1508482117405,15.3125,-1.75,-37.8125
742,1508482117425,15.3125,-2.125,-37.8125
743,1508482117445,15.6875,-1.375,-37
744,1508482117466,15.3125,-1.75,-37.375
745,1508482117485,15.3125,-1,-37.4375
746,1508482117505,15,-1,-38.1875
747,1508482117525,14.625,-0.625,-37.375
748,1508482117544,15.3125,-1,-37.375
749,1508482117564,15.6875,-1.375,-38.625
750,1508482117584,15.6875,-1,-38.625
751,1508482117604,15.3125,-0.625,-38.1875
752,1508482117624,14.625,-1.375,-39
753,1508482117645,14.625,-0.625,-37.8125
754,1508482117665,14.625,-1.375,-37.8125
755,1508482117685,14.625,-1.375,-39
756,1508482117705,15.3125,-1.375,-38.1875
757,1508482117725,14.25,-1.375,-38.1875
758,1508482117744,15,-0.625,-39
759,1508482117765,15.6875,-0.3125,-37.4375
760,1508482117784,15.6875,-1,-37.375
761,1508482117804,15.6875,-0.625,-36.625
762,1508482117824,16.4375,-1.375,-37.4375
763,1508482117844,16.4375,-0.3125,-37.375
764,1508482117864,16.8125,-1.375,-37.375
765,1508482117884,16.0625,-0.625,-37.8125
766,1508482117904,16.0625,-1.375,-35.8125
767,1508482117924,17.1875,-1,-37.8125
768,1508482117944,16.4375,-0.625,-37.375
769,1508482117964,17.1875,-1,-37
770,1508482117984,16.4375,-1.75,-36.1875
771,1508482118004,16.4375,-1.375,-35.8125
772,1508482118025,16.8125,-1.375,-37.8125
773,1508482118043,16.8125,-1.375,-35.8125
774,1508482118063,17.1875,-2.125,-37
775,1508482118083,16.4375,-2.5,-37
776,1508482118104,17.5625,-2.125,-37
777,1508482118125,17.1875,-2.875,-36.625
778,1508482118144,16.8125,-3.25,-35.8125
779,1508482118164,17.1875,-3.625,-36.625
780,1508482118185,17.1875,-3.25,-36.625
781,1508482118205,17.1875,-2.875,-36.625
782,1508482118223,17.1875,-2.125,-37.8125
783,1508482118244,17.5625,-1.375,-37.8125
784,1508482118262,17.5625,-1.375,-37
785,1508482118284,17.9375,-1.75,-37.375
786,1508482118305,17.5625,-1.375,-36.1875
787,1508482118323,17.9375,-1.75,-38.625
788,1508482118345,17.5625,-2.875,-37.8125
789,1508482118363,17.5625,-2.875,-35.8125
790,1508482118383,18.3125,-3.25,-37.4375
791,1508482118403,18.3125,-3.625,-37.4375
792,1508482118423,18.625,-2.875,-36.1875
793,1508482118443,18.625,-3.25,-36.625
794,1508482118463,19.375,-2.875,-37
795,1508482118483,19.375,-3.25,-36.625
796,1508482118503,19.75,-2.5,-36.1875
797,1508482118523,19.375,-1.75,-37
798,1508482118544,19.75,-1.75,-37.4375
799,1508482118563,20.125,-0.625,-37.4375
800,1508482118583,20.125,-1,-37.4375
801,1508482118603,19.75,-1.375,-36.625
802,1508482118623,19.375,-1,-37.8125
803,1508482118643,19.375,-1,-37.8125
804,1508482118663,19.75,-2.125,-36.625
805,1508482118683,19.375,-0.3125,-38.1875
806,1508482118703,19.75,0.0625,-38.1875
807,1508482118723,20.5,0.0625,-39
808,1508482118743,20.125,-0.625,-38.625
809,1508482118763,21.25,-0.3125,-38.1875
810,1508482118782,20.875,0.0625,-37.8125
811,1508482118803,21.9375,-0.3125,-37.8125
812,1508482118823,22.6875,-0.3125,-38.1875
813,1508482118842,22.6875,0.0625,-38.1875
814,1508482118862,22.6875,-0.3125,-37
815,1508482118882,23.4375,0.0625,-37.4375
816,1508482118902,23.4375,-0.625,-37
817,1508482118922,24.1875,-1,-37.8125
818,1508482118943,23.4375,-1,-37.8125
819,1508482118962,23.8125,-0.625,-37
820,1508482118982,23.8125,-0.3125,-37.4375
821,1508482119002,24.1875,-0.3125,-37.4375
822,1508482119022,24.1875,-0.625,-37.375
823,1508482119042,24.1875,-0.3125,-38.625
824,1508482119062,24.1875,0.0625,-38.25
825,1508482119082,24.5625,-0.3125,-38.25
826,1508482119102,25.25,0.8125,-38.25
827,1508482119122,24.1875,-0.625,-38.625
828,1508482119144,24.5625,-1,-38.1875
829,1508482119162,25.625,-1,-38.1875
830,1508482119181,25.25,-0.625,-38.625
831,1508482119202,24.875,0.0625,-39.8125
832,1508482119221,25.25,0.0625,-38.625
833,1508482119241,25.25,0.0625,-41
834,1508482119261,25.625,1.1875,-39.4375
835,1508482119281,26,-1.375,-39.8125
836,1508482119303,25.25,-1,-40.25
837,1508482119321,25.25,-1,-40.625
838,1508482119343,25.625,-1.75,-39.8125
839,1508482119360,25.625,-2.125,-41.375
840,1508482119381,25.25,-2.5,-41
841,1508482119403,26,-2.5,-39.8125
842,1508482119420,26.375,-1.75,-40.1875
843,1508482119440,25.25,-1.75,-39.8125
844,1508482119462,26.375,-1.75,-39.8125
845,1508482119480,26,-1.75,-41.4375
846,1508482119502,26.375,-2.5,-39.8125
847,1508482119523,26.75,-2.125,-40.625
848,1508482119540,26.75,-2.5,-39.4375
849,1508482119562,27.125,-1.75,-40.1875
850,1508482119582,26.75,-1.375,-41
851,1508482119601,27.125,-0.3125,-41.4375
852,1508482119621,26,0.0625,-41
853,1508482119641,27.5,0.4375,-41.4375
854,1508482119661,26,-0.625,-41
855,1508482119681,26,-0.3125,-40.625
856,1508482119701,26.75,-0.625,-41.4375
857,1508482119721,26.75,-0.625,-40.625
858,1508482119741,27.125,-0.3125,-41
859,1508482119761,27.125,-0.625,-41
860,1508482119781,27.125,-0.3125,-41.8125
861,1508482119801,28.5625,-1,-39.8125
862,1508482119823,29.3125,-0.3125,-41.4375
863,1508482119842,28.9375,-0.3125,-40.625
864,1508482119860,28.5625,-0.625,-41.4375
865,1508482119882,29.6875,-0.625,-41.8125
866,1508482119900,29.6875,0.4375,-40.625
867,1508482119920,30.0625,0.4375,-41.4375
868,1508482119940,29.6875,0.4375,-40.625
869,1508482119996,29.3125,-0.3125,-41.4375
870,1508482120081,29.6875,-0.3125,-41.4375
871,1508482120090,29.3125,-0.3125,-41.4375
872,1508482120101,30.4375,-0.3125,-41.8125
873,1508482120109,30.4375,-0.3125,-41.8125
874,1508482120120,30.4375,0.0625,-41.4375
875,1508482120130,31.125,0.0625,-41
876,1508482120139,31.125,-0.3125,-42.625
877,1508482120149,31.5,0.4375,-42.25
878,1508482120157,31.125,-0.625,-41.4375
879,1508482120166,30.8125,-1.375,-41.875
880,1508482120179,30.4375,-1.75,-41.8125
881,1508482120200,31.5,-1.75,-42.25
882,1508482120219,31.125,-1,-42.625
883,1508482120240,31.5,0.4375,-43.0625
884,1508482120259,31.5,0.4375,-44.25
885,1508482120280,31.5,1.1875,-41.8125
886,1508482120300,30.8125,0.8125,-42.625
887,1508482120321,31.875,0.4375,-42.25
888,1508482120339,31.5,0.0625,-42.625
889,1508482120360,30.8125,-0.3125,-42.25
890,1508482120379,31.125,-1.375,-44.25
891,1508482120399,31.5,-1.75,-44.625
892,1508482120419,30.8125,-1.375,-43.8125
893,1508482120439,31.125,-1.375,-45
894,1508482120459,31.125,-0.625,-43
895,1508482120479,31.5,-0.625,-43.4375
896,1508482120499,31.125,-0.625,-43.4375
897,1508482120519,31.125,-1,-41.8125
898,1508482120539,31.125,-0.3125,-43.8125
899,1508482120559,31.875,0.0625,-43
900,1508482120589,31.875,0.8125,-45
901,1508482120604,31.875,0.0625,-43.4375
902,1508482120619,30.8125,1.5625,-45
903,1508482120646,31.5,1.5625,-44.25
904,1508482120661,31.875,2.6875,-44.625
905,1508482120679,30.0625,3,-45.0625
906,1508482120711,30.8125,2.3125,-44.625
907,1508482120731,30.4375,2.6875,-44.625
908,1508482120749,30.4375,2.3125,-45.4375
909,1508482120765,30.4375,2.3125,-45
910,1508482120779,30.0625,3.375,-45.4375
911,1508482120798,30.0625,3,-45
912,1508482120818,31.125,3,-44.25
913,1508482120838,30.8125,2.6875,-44.25
914,1508482120859,30.8125,3,-43.8125
915,1508482120878,31.5,3.375,-43.875
916,1508482120898,31.125,3.75,-44.25
917,1508482120918,31.1875,3.375,-44.625
918,1508482120938,31.5,4.5,-43.875
919,1508482120958,31.125,4.875,-43.8125
920,1508482120978,31.125,4.125,-43.4375
921,1508482120998,31.5,3.75,-43.8125
922,1508482121018,31.875,4.125,-44.25
923,1508482121038,31.125,4.5,-43
924,1508482121058,31.125,5.625,-44.25
925,1508482121077,30.8125,4.125,-45.0625
926,1508482121102,31.125,4.5,-43
927,1508482121118,31.125,3.375,-43.4375
928,1508482121137,31.1875,2.6875,-43.0625
929,1508482121161,30.8125,1.9375,-43.4375
930,1508482121179,31.5,0.8125,-43.4375
931,1508482121198,30.8125,1.1875,-44.25
932,1508482121223,29.6875,1.5625,-43.4375
933,1508482121238,30.8125,3.375,-43.4375
934,1508482121257,30.4375,3.375,-44.25
935,1508482121277,31.125,3.375,-43.8125
936,1508482121297,31.125,2.6875,-43.4375
937,1508482121317,30.4375,3,-42.25
938,1508482121337,30.8125,2.6875,-44.25
939,1508482121357,30.0625,1.5625,-44.25
940,1508482121377,30.0625,1.1875,-44.25
941,1508482121397,29.6875,0.4375,-43.4375
942,1508482121417,29.3125,0.8125,-43.8125
943,1508482121437,29.6875,1.5625,-43.0625
944,1508482121457,29.3125,1.9375,-43.4375
945,1508482121477,29.6875,1.9375,-43
946,1508482121498,29.3125,0.8125,-43.8125
947,1508482121517,29.6875,1.9375,-45
948,1508482121538,29.6875,1.1875,-43.4375
949,1508482121557,29.6875,1.9375,-43.0625
950,1508482121576,29.6875,1.5625,-43.4375
951,1508482121599,30.0625,2.3125,-43.4375
952,1508482121616,28.9375,3,-43.8125
953,1508482121639,28.9375,3,-43.4375
954,1508482121656,28.9375,3.75,-43.8125
955,1508482121679,28.9375,3.375,-44.25
956,1508482121697,28.1875,3.75,-43
957,1508482121717,28.5625,3.75,-43
958,1508482121739,27.875,3.75,-43.0625
959,1508482121756,28.9375,3.75,-43.4375
960,1508482121777,28.5625,4.875,-43
961,1508482121796,29.6875,4.5,-43.0625
962,1508482121817,29.3125,4.5,-43
963,1508482121836,29.6875,4.125,-42.25
964,1508482121856,30.0625,5.25,-42.625
965,1508482121877,30.0625,4.125,-42.25
966,1508482121896,29.3125,5.625,-42.625
967,1508482121916,29.6875,4.875,-42.25
968,1508482121937,31.125,3.75,-42.625
969,1508482121956,30.8125,3.75,-43
970,1508482121975,30.0625,4.125,-42.25
971,1508482121995,29.6875,4.125,-43.0625
972,1508482122015,30.0625,3.375,-43.4375
973,1508482122035,30.8125,3.75,-41.4375
974,1508482122056,30.8125,3.375,-40.625
975,1508482122077,31.125,3.375,-41.8125
976,1508482122095,31.125,3,-41
977,1508482122120,30.8125,3.375,-41
978,1508482122135,31.5,4.125,-40.625
979,1508482122160,31.125,3,-39.8125
980,1508482122175,31.125,1.9375,-40.1875
981,1508482122196,31.5,2.6875,-40.25
982,1508482122216,31.125,3.75,-39.4375
983,1508482122235,31.5,4.875,-40.625
984,1508482122255,31.875,5.9375,-40.1875
985,1508482122275,31.875,5.9375,-39.8125
986,1508482122295,31.875,4.5,-39
987,1508482122316,31.875,4.875,-40.1875
988,1508482122335,32.25,5.25,-40.25
989,1508482122356,31.125,4.875,-39.8125
990,1508482122375,31.125,3.375,-39.8125
991,1508482122395,31.125,3,-39.4375
992,1508482122415,31.5,3.375,-38.1875
993,1508482122435,31.5,2.3125,-38.625
994,1508482122455,31.875,2.3125,-37.8125
995,1508482122475,31.875,2.3125,-37.4375
996,1508482122495,31.5,2.3125,-37.4375
997,1508482122515,32.625,2.3125,-37.8125
998,1508482122535,32.625,2.6875,-37.8125
999,1508482122554,31.875,2.6875,-37.8125
1000,1508482122574,32.625,3,-37.8125
1001,1508482122595,32.625,3,-36.1875
1002,1508482122614,33,3.375,-37.4375
1003,1508482122640,31.875,3.75,-36.625
1004,1508482122655,32.25,4.5,-36.625
1005,1508482122675,32.25,3.75,-36.625
1006,1508482122695,32.625,3.375,-36.1875
1007,1508482122715,31.875,4.125,-37.4375
1008,1508482122734,31.5,4.125,-37
1009,1508482122754,32.625,4.5,-37.4375
1010,1508482122774,33,4.125,-36.1875
1011,1508482122795,33,3.75,-37
1012,1508482122814,33.75,3.75,-36.1875
1013,1508482122834,34.125,4.5,-35
1014,1508482122855,34.125,3.375,-35
1015,1508482122874,33.75,3,-34.625
1016,1508482122895,33.75,3.75,-34.1875
1017,1508482122914,33.75,3.75,-34.625
1018,1508482122942,34.125,4.125,-34.1875
1019,1508482122957,34.125,4.875,-33.375
1020,1508482122974,33.75,4.125,-34.1875
1021,1508482122995,34.125,3,-34.1875
1022,1508482123014,33.75,2.6875,-33.4375
1023,1508482123034,34.4375,2.6875,-34.1875
1024,1508482123053,34.4375,2.6875,-33.375
1025,1508482123074,34.125,2.6875,-33
1026,1508482123094,34.4375,1.9375,-33.375
1027,1508482123115,34.4375,2.3125,-33
1028,1508482123134,34.4375,3,-32.1875
1029,1508482123155,34.125,2.3125,-33
1030,1508482123173,34.8125,1.1875,-32.625
1031,1508482123193,34.4375,0.4375,-32.1875
1032,1508482123213,35.1875,0.8125,-32.1875
1033,1508482123234,34.8125,1.1875,-31.375
1034,1508482123254,34.8125,2.3125,-31
1035,1508482123273,34.4375,1.9375,-31.375
1036,1508482123294,34.125,1.9375,-31.375
1037,1508482123313,34.125,1.9375,-30.5625
1038,1508482123336,34.125,1.9375,-31
1039,1508482123353,33.75,1.1875,-30.625
1040,1508482123373,34.4375,0.8125,-31
1041,1508482123394,34.125,-0.3125,-31
1042,1508482123413,34.125,0.0625,-30.1875
1043,1508482123433,33.375,0.4375,-30.625
1044,1508482123453,34.125,0.8125,-31
1045,1508482123473,33.75,1.1875,-31
1046,1508482123494,33.375,0.8125,-31
1047,1508482123513,34.125,-0.3125,-30.625
1048,1508482123533,34.4375,0.4375,-29.4375
1049,1508482123553,33.375,0.0625,-29.375
1050,1508482123573,33.75,0.4375,-29.8125
1051,1508482123593,34.125,1.9375,-29.8125
1052,1508482123613,33.375,1.1875,-29.8125
1053,1508482123633,33.75,1.5625,-29.8125
1054,1508482123653,33,2.6875,-30.625
1055,1508482123673,32.25,3,-30.1875
1056,1508482123693,32.625,2.3125,-29.375
1057,1508482123713,32.25,2.3125,-30.1875
1058,1508482123733,32.25,3,-29.375
1059,1508482123753,31.875,2.6875,-30.5625
1060,1508482123773,33,2.6875,-30.1875
1061,1508482123793,33.375,1.9375,-29.8125
1062,1508482123813,33.375,2.6875,-30.1875
1063,1508482123833,33.375,2.6875,-29
1064,1508482123853,33.75,3.375,-28.1875
1065,1508482123873,33,2.6875,-28.625
1066,1508482123893,34.125,1.9375,-27.8125
1067,1508482123913,33.375,3,-28.5625
1068,1508482123933,33.75,3,-29.8125
1069,1508482123952,33,2.6875,-28.625
1070,1508482123973,33.375,1.5625,-28.625
1071,1508482123992,33,1.1875,-28.1875
1072,1508482124012,33,1.1875,-28.5625
1073,1508482124032,33,1.5625,-28.5625
1074,1508482124052,32.625,1.1875,-29
1075,1508482124072,32.25,0.4375,-29
1076,1508482124092,32.625,0.4375,-29
1077,1508482124112,33,1.1875,-28.1875
1078,1508482124132,33.375,1.1875,-28.1875
1079,1508482124152,33,0.8125,-27.375
1080,1508482124173,32.625,0.4375,-28.5625
1081,1508482124195,33,0.8125,-27.8125
1082,1508482124214,32.625,0.4375,-27.375
1083,1508482124231,32.625,0.4375,-29.375
1084,1508482124251,32.25,2.3125,-29
1085,1508482124271,31.875,1.9375,-28.1875
1086,1508482124292,32.625,1.5625,-29.375
1087,1508482124314,32.25,0.8125,-28.1875
1088,1508482124331,32.25,1.5625,-28.625
1089,1508482124352,31.875,1.1875,-29
1090,1508482124372,31.5,0.4375,-29
1091,1508482124393,31.875,-0.3125,-30.625
1092,1508482124411,32.25,-1,-29.8125
1093,1508482124431,31.125,-1,-31
1094,1508482124451,31.5,-1,-29
1095,1508482124472,31.5,-0.625,-29
1096,1508482124490,31.125,-0.625,-29
1097,1508482124512,31.875,-0.625,-29.375
1098,1508482124531,31.125,0.4375,-29
1099,1508482124551,32.25,-0.3125,-29
1100,1508482124571,31.875,0.4375,-28.1875
1101,1508482124591,31.5,0.4375,-29.375
1102,1508482124611,31.5,0.0625,-29
1103,1508482124631,31.125,1.1875,-29
1104,1508482124651,30.8125,2.3125,-29.375
1105,1508482124671,31.125,1.5625,-30.1875
1106,1508482124691,31.125,1.5625,-28.625
1107,1508482124711,31.5,0.0625,-30.625
1108,1508482124731,30.8125,0.8125,-29
1109,1508482124751,31.125,1.1875,-30.1875
1110,1508482124771,31.125,0.8125,-29.375
1111,1508482124791,30.8125,0.8125,-28.5625
1112,1508482124812,31.125,1.5625,-29.375
1113,1508482124830,31.5,1.5625,-30.5625
1114,1508482124852,31.875,1.1875,-29.8125
1115,1508482124870,31.125,1.5625,-29.8125
1116,1508482124890,31.875,1.5625,-30.625
1117,1508482124910,31.125,0.8125,-29.8125
1118,1508482124932,32.25,1.1875,-30.5625
1119,1508482124950,30.8125,0.4375,-30.1875
1120,1508482124970,31.125,1.1875,-30.1875
1121,1508482124990,31.5,1.5625,-29.8125
1122,1508482125010,30.8125,0.4375,-29.8125
1123,1508482125030,30.8125,0.8125,-30.5625
1124,1508482125050,30.8125,0.8125,-30.5625
1125,1508482125070,30.8125,0.4375,-30.1875
1126,1508482125090,30.8125,0.4375,-29.8125
1127,1508482125110,31.125,-0.3125,-29
1128,1508482125130,30.8125,0.8125,-29.8125
1129,1508482125151,31.125,0.0625,-31
1130,1508482125169,30.8125,0.0625,-30.1875
1131,1508482125191,30.8125,-0.3125,-30.625
1132,1508482125209,31.125,-1,-31
1133,1508482125230,31.125,0.4375,-29.375
1134,1508482125250,30.8125,0.4375,-30.1875
1135,1508482125269,31.5,0.4375,-30.625
1136,1508482125291,31.1875,0.0625,-30.625
1137,1508482125310,30.8125,-0.3125,-30.5625
1138,1508482125329,30.8125,-0.3125,-30.625
1139,1508482125350,30.0625,-1.75,-30.1875
1140,1508482125369,29.6875,-1.75,-31.8125
1141,1508482125389,29.6875,-2.125,-32.625
1142,1508482125410,29.6875,-2.125,-31.375
1143,1508482125429,29.6875,-1.75,-31.4375
1144,1508482125450,29.6875,-2.125,-32.1875
1145,1508482125470,29.6875,-1.75,-31
1146,1508482125489,29.6875,-1.375,-31.8125
1147,1508482125512,29.3125,-1.375,-32.1875
1148,1508482125529,29.6875,-0.625,-31.8125
1149,1508482125549,29.3125,-1,-32.1875
1150,1508482125569,28.5625,-0.3125,-32.625
1151,1508482125589,29.3125,-0.625,-32.625
1152,1508482125609,29.6875,-0.625,-32.1875
1153,1508482125629,28.5625,-1,-33.8125
1154,1508482125649,28.5625,-0.625,-32.625
1155,1508482125669,26.75,-0.3125,-33.8125
1156,1508482125689,27.875,-1,-33.4375
1157,1508482125709,27.5,-1,-34.1875
1158,1508482125729,27.125,-1.375,-34.625
1159,1508482125749,26.75,-0.3125,-34.25
1160,1508482125769,26.75,-0.625,-35
1161,1508482125789,27.125,-1.375,-35.4375
1162,1508482125809,27.5,-0.625,-34.25
1163,1508482125829,27.875,-1,-34.25
1164,1508482125849,27.5,-0.3125,-34.625
1165,1508482125869,27.5,-0.3125,-34.625
1166,1508482125889,27.875,-1,-34.625
1167,1508482125909,27.5,-1,-33.4375
1168,1508482125929,27.125,-1.75,-34.1875
1169,1508482125949,27.125,-0.3125,-34.625
1170,1508482125969,27.5,-0.625,-35
1171,1508482125989,27.5,-1.375,-35.8125
1172,1508482126009,26.375,-1.75,-35.375
1173,1508482126028,27.125,-1,-34.625
1174,1508482126055,27.5,-2.125,-35
1175,1508482126069,25.25,-2.125,-35.4375
1176,1508482126088,26.75,-0.625,-37
1177,1508482126108,25.625,-1.375,-35.4375
1178,1508482126128,26,-0.625,-35.4375
1179,1508482126148,25.625,-1,-35
1180,1508482126168,26.375,-2.125,-35.4375
1181,1508482126188,26,-2.5,-36.25
1182,1508482126208,26,-3.625,-36.25
1183,1508482126228,26,-2.875,-36.1875
1184,1508482126251,25.625,-2.875,-35.8125
1185,1508482126268,25.625,-2.5,-36.625
1186,1508482126288,25.25,-2.5,-37
1187,1508482126308,25.625,-1.75,-36.1875
1188,1508482126328,24.5625,-2.5,-37.4375
1189,1508482126348,24.875,-3.25,-37.4375
1190,1508482126368,24.5625,-2.875,-37
1191,1508482126388,24.5625,-3.25,-37.4375
1192,1508482126408,24.5625,-3.625,-37
1193,1508482126428,23.8125,-3.625,-37
1194,1508482126448,23.4375,-3.625,-37.4375
1195,1508482126468,23.8125,-4.3125,-37.4375
1196,1508482126487,23.8125,-4.3125,-37.4375
1197,1508482126508,24.1875,-4.3125,-36.625
1198,1508482126527,23.4375,-3.9375,-37.8125
1199,1508482126548,24.1875,-3.9375,-38.25
1200,1508482126569,23.4375,-4.6875,-37.8125
1201,1508482126587,23.4375,-3.9375,-37.4375
1202,1508482126610,23.8125,-3.9375,-37.8125
1203,1508482126627,24.5625,-4.3125,-36.625
1204,1508482126647,23.0625,-3.25,-37.4375
1205,1508482126667,23.0625,-3.625,-38.25
1206,1508482126687,23.0625,-4.6875,-38.25
1207,1508482126707,22.3125,-4.3125,-37.8125
1208,1508482126727,22.3125,-3.9375,-38.25
1209,1508482126747,21.9375,-3.625,-38.25
1210,1508482126767,22.3125,-3.625,-38.625
1211,1508482126787,22.6875,-3.25,-38.25
1212,1508482126808,22.3125,-4.3125,-38.625
1213,1508482126827,22.6875,-3.9375,-38.25
1214,1508482126847,22.3125,-3.9375,-38.25
1215,1508482126867,23.4375,-4.3125,-39
1216,1508482126887,23.0625,-5.0625,-37.8125
1217,1508482126907,22.6875,-5.0625,-38.625
1218,1508482126927,22.3125,-4.3125,-37.4375
1219,1508482126948,22.3125,-4.6875,-38.625
1220,1508482126967,22.3125,-5.0625,-39.4375
1221,1508482126987,22.3125,-4.6875,-37.8125
1222,1508482127007,22.6875,-4.6875,-39.4375
1223,1508482127026,22.3125,-3.625,-39.0625
1224,1508482127046,21.5625,-3.9375,-38.625
1225,1508482127068,22.3125,-4.3125,-39.4375
1226,1508482127086,22.3125,-3.625,-39.8125
1227,1508482127107,23.0625,-3.9375,-39.8125
1228,1508482127126,22.3125,-4.3125,-40.25
1229,1508482127148,21.9375,-3.9375,-39.8125
1230,1508482127166,22.6875,-2.875,-39.0625
1231,1508482127186,21.25,-4.6875,-39.8125
1232,1508482127206,21.5625,-7.25,-39.8125
1233,1508482127226,21.25,-6.1875,-40.625
1234,1508482127260,21.25,-5.4375,-39.8125
1235,1508482127272,20.875,-4.6875,-39
1236,1508482127285,21.5625,-4.6875,-39.4375
1237,1508482127306,21.5625,-5.0625,-40.625
