# timeMillis,nanoTime,magnet_x,magnet_y,magnet_z,location_x,location_y,bearing
1532327929797,245160875769317,-28.68000000,-7.74000000,-24.96000000,46.674,21.100,0.00000000
1532327929819,245160895769317,-28.80000000,-7.74000000,-25.08000000,46.696,21.100,0.00000000
1532327929836,245160915769350,-29.09999800,-8.04000000,-25.08000000,46.712,21.100,0.00000000
1532327929857,245160935769350,-29.16000000,-8.09999900,-25.19999900,46.732,21.100,0.00000000
1532327929878,245160955769350,-29.16000000,-8.28000000,-24.90000000,46.753,21.100,0.00000000
1532327929897,245160975769350,-29.40000000,-9.12000000,-24.84000000,46.771,21.100,0.00000000
1532327929917,245160995769350,-28.68000000,-9.59999900,-24.42000000,46.791,21.100,0.00000000
1532327929938,245161015769316,-28.61999900,-10.01999950,-23.40000000,46.811,21.100,0.00000000
1532327929957,245161035769316,-28.26000000,-10.08000000,-23.27999900,46.829,21.100,0.00000000
1532327929977,245161055769349,-28.08000000,-9.96000000,-23.22000000,46.849,21.100,0.00000000
1532327929997,245161075769349,-28.68000000,-9.84000000,-22.98000000,46.868,21.100,0.00000000
1532327930017,245161095769315,-28.92000000,-9.84000000,-24.06000000,46.888,21.100,0.00000000
1532327930037,245161115769315,-28.85999900,-10.74000000,-23.46000000,46.907,21.100,0.00000000
1532327930059,245161135769315,-29.09999800,-11.28000000,-23.34000000,46.928,21.100,0.00000000
1532327930076,245161155769315,-29.03999900,-11.70000000,-24.53999900,46.945,21.100,0.00000000
1532327930096,245161175769315,-28.68000000,-11.94000000,-24.66000000,46.964,21.100,0.00000000
1532327930117,245161195769315,-28.74000000,-11.82000000,-25.56000000,46.985,21.100,0.00000000
1532327930136,245161215769315,-28.32000000,-11.82000000,-26.09999800,47.003,21.100,0.00000000
1532327930158,245161235769281,-27.96000000,-11.88000000,-25.74000000,47.024,21.100,0.00000000
1532327930178,245161255769281,-27.72000000,-12.36000000,-25.19999900,47.044,21.100,0.00000000
1532327930197,245161275769281,-27.48000000,-12.42000000,-25.74000000,47.062,21.100,0.00000000
1532327930219,245161295769281,-27.06000000,-12.84000000,-26.09999800,47.084,21.100,0.00000000
1532327930240,245161315769281,-26.82000000,-12.90000000,-26.40000000,47.104,21.100,0.00000000
1532327930257,245161335769281,-26.88000000,-12.71999900,-27.24000000,47.121,21.100,0.00000000
1532327930333,245161355769281,-27.00000000,-12.24000000,-27.35999900,47.194,21.100,0.00000000
1532327930333,245161375769281,-27.11999900,-11.82000000,-27.48000000,47.194,21.100,0.00000000
1532327930333,245161395769281,-27.11999900,-11.70000000,-27.35999900,47.194,21.100,0.00000000
1532327930336,245161415769314,-26.69999900,-11.28000000,-27.11999900,47.197,21.100,0.00000000
1532327930358,245161435769314,-26.51999900,-11.46000000,-27.06000000,47.219,21.100,0.00000000
1532327930378,245161455769314,-26.22000000,-11.51999950,-27.18000000,47.238,21.100,0.00000000
1532327930398,245161475769314,-26.58000000,-11.46000000,-27.72000000,47.257,21.100,0.00000000
1532327930419,245161495769314,-26.64000000,-11.46000000,-27.96000000,47.278,21.100,0.00000000
1532327930437,245161515769280,-26.76000000,-11.04000000,-28.01999900,47.295,21.100,0.00000000
1532327930457,245161535769280,-26.58000000,-10.50000000,-27.96000000,47.315,21.100,0.00000000
1532327930478,245161555769280,-26.51999900,-10.32000000,-27.90000000,47.335,21.100,0.00000000
1532327930497,245161575769280,-26.76000000,-10.26000000,-28.32000000,47.353,21.100,0.00000000
1532327930517,245161595769280,-26.51999900,-10.32000000,-28.43999900,47.373,21.100,0.00000000
1532327930538,245161615769280,-27.42000000,-10.13999900,-28.43999900,47.393,21.100,0.00000000
1532327930557,245161635769313,-27.35999900,-9.54000000,-28.61999900,47.412,21.100,0.00000000
1532327930576,245161655769279,-27.48000000,-9.24000000,-28.50000000,47.430,21.100,0.00000000
1532327930599,245161675769279,-27.77999900,-8.51999950,-28.80000000,47.452,21.100,0.00000000
1532327930617,245161695769279,-27.53999900,-8.58000000,-29.22000000,47.470,21.100,0.00000000
1532327930636,245161715769279,-27.84000000,-8.58000000,-29.03999900,47.488,21.100,0.00000000
1532327930659,245161735769279,-27.72000000,-8.28000000,-29.03999900,47.511,21.100,0.00000000
1532327930676,245161755769279,-27.42000000,-8.46000000,-28.61999900,47.527,21.100,0.00000000
1532327930697,245161775769279,-27.48000000,-8.40000000,-28.43999900,47.548,21.100,0.00000000
1532327930826,245161795769279,-27.53999900,-8.34000000,-28.68000000,47.673,21.100,0.00000000
1532327930826,245161815769279,-27.77999900,-8.28000000,-28.56000000,47.673,21.100,0.00000000
1532327930826,245161835769279,-28.32000000,-8.70000000,-28.92000000,47.673,21.100,0.00000000
1532327930826,245161855769279,-28.50000000,-8.34000000,-28.80000000,47.673,21.100,0.00000000
1532327930826,245161875769279,-28.38000000,-8.22000000,-28.85999900,47.673,21.100,0.00000000
1532327930826,245161895769279,-28.32000000,-8.46000000,-28.98000000,47.673,21.100,0.00000000
1532327930839,245161915769279,-28.32000000,-8.16000000,-28.74000000,47.685,21.100,0.00000000
1532327930857,245161935769279,-28.01999900,-8.16000000,-28.85999900,47.703,21.100,0.00000000
1532327930877,245161955769279,-28.19999900,-8.34000000,-28.92000000,47.722,21.100,0.00000000
1532327930897,245161975769279,-28.26000000,-8.28000000,-29.03999900,47.742,21.100,0.00000000
1532327930918,245161995769279,-28.08000000,-8.40000000,-29.22000000,47.762,21.100,0.00000000
1532327930937,245162015769245,-27.96000000,-8.40000000,-29.09999800,47.780,21.100,0.00000000
1532327930959,245162035769245,-27.72000000,-8.46000000,-28.61999900,47.802,21.100,0.00000000
1532327930976,245162055769278,-27.30000000,-8.28000000,-28.68000000,47.818,21.100,0.00000000
1532327930996,245162075769278,-27.24000000,-8.34000000,-28.68000000,47.838,21.100,0.00000000
1532327931019,245162095769278,-27.18000000,-8.34000000,-28.92000000,47.860,21.100,0.00000000
1532327931037,245162115769278,-27.11999900,-8.51999950,-29.03999900,47.878,21.100,0.00000000
1532327931057,245162135769311,-27.53999900,-8.70000000,-29.22000000,47.897,21.100,0.00000000
1532327931077,245162155769311,-27.66000000,-8.82000000,-29.51999900,47.916,21.100,0.00000000
1532327931096,245162175769311,-27.66000000,-9.71999900,-29.76000000,47.935,21.100,0.00000000
1532327931118,245162195769311,-28.01999900,-10.26000000,-30.24000000,47.956,21.100,0.00000000
1532327931141,245162215769311,-28.08000000,-10.80000000,-30.24000000,47.978,21.100,0.00000000
1532327931157,245162235769277,-28.01999900,-11.21999900,-30.24000000,47.994,21.100,0.00000000
1532327931177,245162255769277,-27.84000000,-11.40000000,-30.30000000,48.013,21.100,0.00000000
1532327931198,245162275769277,-27.42000000,-11.16000000,-30.48000000,48.034,21.100,0.00000000
1532327931217,245162295769277,-27.06000000,-11.40000000,-30.96000000,48.052,21.100,0.00000000
1532327931236,245162315769277,-26.88000000,-11.16000000,-30.96000000,48.071,21.100,0.00000000
1532327931258,245162335769277,-27.48000000,-11.09999900,-31.38000000,48.092,21.100,0.00000000
1532327931352,245162355769277,-27.48000000,-11.63999900,-31.61999900,48.183,21.100,0.00000000
1532327931352,245162375769277,-27.48000000,-11.58000000,-31.80000000,48.183,21.100,0.00000000
1532327931352,245162395769277,-27.42000000,-11.63999900,-32.21999700,48.183,21.100,0.00000000
1532327931352,245162415769310,-27.06000000,-11.28000000,-32.28000000,48.183,21.100,0.00000000
1532327931359,245162435769310,-27.06000000,-11.04000000,-32.28000000,48.190,21.100,0.00000000
1532327931380,245162455769310,-27.11999900,-10.74000000,-32.39999800,48.210,21.100,0.00000000
1532327931396,245162475769310,-27.18000000,-10.38000000,-32.39999800,48.226,21.100,0.00000000
1532327931417,245162495769310,-27.18000000,-10.38000000,-32.57999800,48.246,21.100,0.00000000
1532327931439,245162515769310,-27.18000000,-9.78000000,-32.82000000,48.268,21.100,0.00000000
1532327931458,245162535769310,-27.06000000,-9.30000000,-32.88000000,48.286,21.100,0.00000000
1532327931476,245162555769343,-26.82000000,-9.17999900,-33.18000000,48.304,21.100,0.00000000
1532327931498,245162575769343,-26.46000000,-8.94000000,-33.23999800,48.325,21.100,0.00000000
1532327931517,245162595769343,-26.46000000,-9.12000000,-33.23999800,48.343,21.100,0.00000000
1532327931540,245162615769343,-27.00000000,-9.54000000,-33.66000000,48.366,21.100,0.00000000
1532327931558,245162635769343,-27.42000000,-9.54000000,-33.71999700,48.383,21.100,0.00000000
1532327931576,245162655769309,-27.66000000,-9.54000000,-34.44000000,48.401,21.100,0.00000000
1532327931597,245162675769309,-27.66000000,-9.48000000,-34.50000000,48.421,21.100,0.00000000
1532327931618,245162695769309,-27.59999800,-8.82000000,-34.20000000,48.441,21.100,0.00000000
1532327931640,245162715769309,-27.84000000,-8.51999950,-34.44000000,48.463,21.100,0.00000000
1532327931660,245162735769275,-28.56000000,-8.51999950,-34.38000000,48.482,21.100,0.00000000
1532327931678,245162755769275,-29.16000000,-8.16000000,-34.80000000,48.500,21.100,0.00000000
1532327931697,245162775769275,-29.40000000,-7.98000000,-35.04000000,48.518,21.100,0.00000000
1532327931717,245162795769275,-29.16000000,-7.56000000,-34.86000000,48.537,21.100,0.00000000
1532327931738,245162815769275,-29.09999800,-6.72000000,-35.34000000,48.558,21.100,0.00000000
1532327931757,245162835769275,-28.68000000,-6.48000000,-34.86000000,48.576,21.100,0.00000000
1532327931778,245162855769275,-28.74000000,-6.24000000,-35.28000000,48.597,21.100,0.00000000
1532327931797,245162875769275,-29.03999900,-6.06000000,-35.39999800,48.615,21.100,0.00000000
1532327931817,245162895769275,-28.98000000,-6.00000000,-34.62000000,48.635,21.100,0.00000000
1532327931838,245162915769308,-29.51999900,-5.46000000,-35.04000000,48.655,21.100,0.00000000
1532327931858,245162935769308,-29.51999900,-5.70000000,-34.98000000,48.674,21.100,0.00000000
1532327931877,245162955769308,-29.51999900,-5.81999970,-34.98000000,48.693,21.100,0.00000000
1532327931896,245162975769308,-29.64000000,-5.52000000,-35.52000000,48.711,21.100,0.00000000
1532327931918,245162995769308,-29.64000000,-5.52000000,-35.28000000,48.733,21.100,0.00000000
1532327931938,245163015769274,-29.88000000,-5.52000000,-35.70000000,48.752,21.100,0.00000000
1532327931962,245163035769274,-30.11999900,-5.58000000,-35.57999800,48.775,21.100,0.00000000
1532327931977,245163055769274,-29.88000000,-5.94000000,-35.21999700,48.790,21.100,0.00000000
1532327931996,245163075769274,-29.64000000,-6.60000000,-35.46000000,48.808,21.100,0.00000000
1532327932017,245163095769274,-29.69999900,-6.60000000,-34.80000000,48.829,21.100,0.00000000
1532327932038,245163115769274,-29.93999900,-6.48000000,-35.39999800,48.849,21.100,0.00000000
1532327932058,245163135769307,-30.66000000,-6.54000000,-35.82000000,48.868,21.100,0.00000000
1532327932077,245163155769273,-31.01999900,-6.35999970,-35.70000000,48.887,21.100,0.00000000
1532327932097,245163175769273,-31.14000000,-6.24000000,-36.12000000,48.906,21.100,0.00000000
1532327932120,245163195769273,-30.77999900,-6.60000000,-36.00000000,48.929,21.100,0.00000000
1532327932138,245163215769273,-30.53999900,-6.72000000,-36.00000000,48.946,21.100,0.00000000
1532327932160,245163235769273,-30.59999800,-7.02000000,-36.23999800,48.967,21.100,0.00000000
1532327932176,245163255769273,-30.53999900,-7.62000000,-36.18000000,48.983,21.100,0.00000000
1532327932197,245163275769273,-31.38000000,-8.09999900,-36.05999800,49.003,21.100,0.00000000
1532327932219,245163295769273,-31.14000000,-8.28000000,-35.94000000,49.025,21.100,0.00000000
1532327932237,245163315769273,-31.43999900,-8.46000000,-36.05999800,49.042,21.100,0.00000000
1532327932258,245163335769273,-31.80000000,-8.82000000,-36.23999800,49.062,21.100,0.00000000
1532327932319,245163355769273,-31.38000000,-9.00000000,-36.48000000,49.122,21.100,0.00000000
1532327932319,245163375769273,-31.56000000,-9.48000000,-37.32000000,49.122,21.100,0.00000000
1532327932319,245163395769273,-31.08000000,-10.01999950,-37.68000000,49.122,21.100,0.00000000
1532327932337,245163415769273,-30.59999800,-10.62000000,-38.04000000,49.139,21.100,0.00000000
1532327932357,245163435769273,-30.11999900,-11.09999900,-38.52000000,49.159,21.100,0.00000000
1532327932376,245163455769273,-29.58000000,-11.58000000,-38.52000000,49.177,21.100,0.00000000
1532327932398,245163475769273,-29.40000000,-11.75999900,-38.64000000,49.198,21.100,0.00000000
1532327932416,245163495769273,-28.68000000,-11.70000000,-39.05999800,49.216,21.100,0.00000000
1532327932438,245163515769239,-28.26000000,-11.70000000,-39.23999800,49.237,21.100,0.00000000
1532327932458,245163535769239,-28.56000000,-11.70000000,-39.78000000,49.257,21.100,0.00000000
1532327932476,245163555769272,-28.98000000,-11.58000000,-40.07999800,49.274,21.100,0.00000000
1532327932496,245163575769272,-29.27999900,-11.40000000,-40.37999700,49.293,21.100,0.00000000
1532327932518,245163595769272,-29.93999900,-10.98000000,-41.16000000,49.315,21.100,0.00000000
1532327932537,245163615769272,-29.82000000,-11.09999900,-41.39999800,49.333,21.100,0.00000000
1532327932557,245163635769305,-29.40000000,-11.04000000,-41.70000000,49.353,21.100,0.00000000
1532327932578,245163655769305,-29.27999900,-11.09999900,-41.70000000,49.373,21.100,0.00000000
1532327932596,245163675769305,-28.98000000,-11.63999900,-41.39999800,49.391,21.100,0.00000000
1532327932617,245163695769305,-28.56000000,-11.16000000,-41.34000000,49.411,21.100,0.00000000
1532327932639,245163715769305,-28.80000000,-11.21999900,-41.46000000,49.432,21.100,0.00000000
1532327932658,245163735769271,-28.80000000,-11.09999900,-41.76000000,49.451,21.100,0.00000000
1532327932679,245163755769271,-28.85999900,-10.98000000,-42.12000000,49.471,21.100,0.00000000
1532327932697,245163775769271,-29.51999900,-11.28000000,-41.70000000,49.489,21.100,0.00000000
1532327932716,245163795769271,-29.51999900,-11.46000000,-41.87999700,49.507,21.100,0.00000000
1532327932736,245163815769271,-30.35999900,-11.21999900,-42.05999800,49.526,21.100,0.00000000
1532327932762,245163835769271,-30.96000000,-10.92000000,-41.94000000,49.552,21.100,0.00000000
1532327932776,245163855769271,-31.08000000,-10.55999900,-42.36000000,49.565,21.100,0.00000000
1532327932796,245163875769271,-31.14000000,-10.32000000,-42.54000000,49.585,21.100,0.00000000
1532327932818,245163895769271,-30.72000000,-9.96000000,-42.36000000,49.606,21.100,0.00000000
1532327932839,245163915769304,-30.30000000,-9.78000000,-42.23999800,49.626,21.100,0.00000000
1532327932859,245163935769304,-30.35999900,-9.42000000,-42.48000000,49.646,21.100,0.00000000
1532327932877,245163955769304,-30.59999800,-8.82000000,-42.30000000,49.663,21.100,0.00000000
1532327932897,245163975769304,-30.90000000,-8.94000000,-42.42000000,49.683,21.100,0.00000000
1532327932916,245163995769304,-31.26000000,-8.63999900,-42.12000000,49.701,21.100,0.00000000
1532327932941,245164015769304,-31.19999900,-8.58000000,-41.76000000,49.725,21.100,0.00000000
1532327932959,245164035769304,-31.80000000,-8.46000000,-41.82000000,49.743,21.100,0.00000000
1532327932978,245164055769304,-31.61999900,-8.04000000,-41.87999700,49.761,21.100,0.00000000
1532327932997,245164075769304,-31.74000000,-7.98000000,-42.18000000,49.780,21.100,0.00000000
1532327933017,245164095769304,-31.98000000,-7.74000000,-42.66000000,49.799,21.100,0.00000000
1532327933039,245164115769304,-31.61999900,-8.04000000,-42.60000000,49.820,21.100,0.00000000
1532327933060,245164135769337,-31.67999800,-8.46000000,-42.48000000,49.841,21.100,0.00000000
1532327933077,245164155769303,-31.85999900,-8.88000000,-42.30000000,49.857,21.100,0.00000000
1532327933096,245164175769303,-32.34000000,-9.12000000,-41.82000000,49.876,21.100,0.00000000
1532327933118,245164195769303,-32.64000000,-9.42000000,-41.46000000,49.897,21.100,0.00000000
1532327933137,245164215769303,-33.30000000,-9.30000000,-41.39999800,49.916,21.100,0.00000000
1532327933158,245164235769269,-33.71999700,-8.94000000,-41.64000000,49.936,21.100,0.00000000
1532327933178,245164255769269,-33.71999700,-9.12000000,-41.16000000,49.955,21.100,0.00000000
1532327933198,245164275769269,-33.60000000,-9.05999900,-41.21999700,49.975,21.100,0.00000000
1532327933216,245164295769269,-33.48000000,-9.30000000,-41.39999800,49.992,21.100,0.00000000
1532327933238,245164315769269,-33.36000000,-9.90000000,-41.28000000,50.014,21.100,0.00000000
1532327933259,245164335769269,-34.02000000,-10.62000000,-41.34000000,50.034,21.100,0.00000000
1532327933330,245164355769269,-34.80000000,-11.34000000,-41.28000000,50.103,21.100,0.00000000
1532327933330,245164375769269,-35.04000000,-11.94000000,-40.55999800,50.103,21.100,0.00000000
1532327933330,245164395769269,-35.39999800,-12.17999900,-40.07999800,50.103,21.100,0.00000000
1532327933381,245164415769269,-34.68000000,-12.17999900,-40.37999700,50.152,21.100,0.00000000
1532327933381,245164435769269,-34.55999800,-12.36000000,-40.26000000,50.152,21.100,0.00000000
1532327933381,245164455769269,-34.50000000,-12.42000000,-40.80000000,50.152,21.100,0.00000000
1532327933395,245164475769269,-34.07999800,-13.01999950,-41.16000000,50.166,21.100,0.00000000
1532327933417,245164495769269,-34.02000000,-13.44000000,-41.04000000,50.187,21.100,0.00000000
1532327933435,245164515769235,-33.36000000,-13.74000000,-41.46000000,50.205,21.100,0.00000000
1532327933456,245164535769235,-33.18000000,-14.40000000,-41.10000000,50.225,21.100,0.00000000
1532327933478,245164555769268,-33.12000000,-14.94000000,-41.16000000,50.246,21.100,0.00000000
1532327933497,245164575769268,-33.42000000,-15.36000000,-41.46000000,50.265,21.100,0.00000000
1532327933516,245164595769268,-33.54000000,-15.66000000,-41.64000000,50.283,21.100,0.00000000
1532327933538,245164615769268,-33.00000000,-15.42000000,-41.82000000,50.305,21.100,0.00000000
1532327933558,245164635769301,-32.52000000,-14.94000000,-41.57999800,50.324,21.100,0.00000000
1532327933577,245164655769301,-32.16000000,-14.63999900,-41.46000000,50.343,21.100,0.00000000
1532327933597,245164675769301,-31.85999900,-14.16000000,-41.10000000,50.362,21.100,0.00000000
1532327933617,245164695769301,-32.39999800,-14.09999900,-41.34000000,50.381,21.100,0.00000000
1532327933637,245164715769301,-32.70000000,-14.09999900,-41.64000000,50.401,21.100,0.00000000
1532327933659,245164735769267,-32.57999800,-14.21999900,-42.05999800,50.422,21.100,0.00000000
1532327933677,245164755769267,-33.12000000,-14.21999900,-42.42000000,50.440,21.100,0.00000000
1532327933697,245164775769267,-32.52000000,-13.86000000,-41.82000000,50.459,21.100,0.00000000
1532327933717,245164795769267,-32.39999800,-13.50000000,-41.52000000,50.478,21.100,0.00000000
1532327933737,245164815769267,-32.28000000,-13.08000000,-41.46000000,50.498,21.100,0.00000000
1532327933756,245164835769267,-31.92000000,-12.90000000,-41.52000000,50.516,21.100,0.00000000
1532327933779,245164855769267,-32.57999800,-12.66000000,-41.94000000,50.539,21.100,0.00000000
1532327933796,245164875769267,-32.64000000,-12.59999900,-42.60000000,50.555,21.100,0.00000000
1532327933816,245164895769267,-33.23999800,-12.30000000,-42.18000000,50.574,21.100,0.00000000
1532327933838,245164915769300,-34.02000000,-12.90000000,-41.82000000,50.596,21.100,0.00000000
1532327933858,245164935769300,-34.62000000,-13.08000000,-41.87999700,50.615,21.100,0.00000000
1532327933877,245164955769300,-35.28000000,-12.84000000,-41.57999800,50.634,21.100,0.00000000
1532327933897,245164975769300,-35.70000000,-12.90000000,-41.39999800,50.653,21.100,0.00000000
1532327933920,245164995769300,-35.21999700,-12.12000000,-41.10000000,50.675,21.100,0.00000000
1532327933938,245165015769300,-34.73999800,-11.88000000,-40.80000000,50.693,21.100,0.00000000
1532327933960,245165035769300,-34.98000000,-11.88000000,-40.80000000,50.714,21.100,0.00000000
1532327933978,245165055769333,-34.80000000,-11.51999950,-41.21999700,50.732,21.100,0.00000000
1532327933997,245165075769333,-34.80000000,-11.04000000,-40.80000000,50.750,21.100,0.00000000
1532327934019,245165095769333,-35.34000000,-11.21999900,-40.92000000,50.771,21.100,0.00000000
1532327934036,245165115769333,-35.16000000,-11.21999900,-40.92000000,50.788,21.100,0.00000000
1532327934058,245165135769333,-35.52000000,-11.09999900,-40.55999800,50.809,21.100,0.00000000
1532327934078,245165155769299,-36.12000000,-11.28000000,-40.86000000,50.829,21.100,0.00000000
1532327934097,245165175769299,-36.42000000,-11.04000000,-40.86000000,50.847,21.100,0.00000000
1532327934117,245165195769299,-36.42000000,-10.55999900,-39.84000000,50.867,21.100,0.00000000
1532327934137,245165215769299,-36.42000000,-10.62000000,-39.42000000,50.886,21.100,0.00000000
1532327934159,245165235769265,-36.30000000,-10.62000000,-39.42000000,50.907,21.100,0.00000000
1532327934176,245165255769265,-36.23999800,-10.44000000,-39.60000000,50.924,21.100,0.00000000
1532327934198,245165275769265,-36.12000000,-10.62000000,-40.07999800,50.945,21.100,0.00000000
1532327934218,245165295769265,-36.18000000,-10.44000000,-40.32000000,50.965,21.100,0.00000000
1532327934236,245165315769265,-36.42000000,-10.32000000,-40.44000000,50.982,21.100,0.00000000
1532327934258,245165335769265,-36.66000000,-10.38000000,-40.26000000,51.003,21.100,0.00000000
1532327934338,245165355769265,-37.26000000,-10.38000000,-39.96000000,51.081,21.100,0.00000000
1532327934338,245165375769265,-36.96000000,-10.44000000,-39.54000000,51.081,21.100,0.00000000
1532327934338,245165395769265,-36.89999800,-10.62000000,-39.23999800,51.081,21.100,0.00000000
1532327934338,245165415769298,-36.89999800,-10.26000000,-39.23999800,51.081,21.100,0.00000000
1532327934357,245165435769298,-37.02000000,-10.44000000,-39.36000000,51.100,21.100,0.00000000
1532327934379,245165455769298,-37.26000000,-10.62000000,-39.78000000,51.121,21.100,0.00000000
1532327934397,245165475769298,-37.07999800,-10.44000000,-39.05999800,51.138,21.100,0.00000000
1532327934420,245165495769298,-36.54000000,-11.21999900,-38.28000000,51.161,21.100,0.00000000
1532327934437,245165515769264,-35.88000000,-11.51999950,-38.46000000,51.177,21.100,0.00000000
1532327934457,245165535769264,-35.34000000,-11.82000000,-37.68000000,51.197,21.100,0.00000000
1532327934477,245165555769264,-35.34000000,-12.05999900,-38.04000000,51.216,21.100,0.00000000
1532327934497,245165575769264,-35.28000000,-12.42000000,-38.39999800,51.235,21.100,0.00000000
1532327934517,245165595769264,-35.21999700,-12.48000000,-38.10000000,51.255,21.100,0.00000000
1532327934537,245165615769264,-35.52000000,-12.90000000,-38.57999800,51.274,21.100,0.00000000
1532327934559,245165635769297,-35.34000000,-13.38000000,-38.46000000,51.296,21.100,0.00000000
1532327934576,245165655769263,-35.10000000,-13.01999950,-38.94000000,51.312,21.100,0.00000000
1532327934597,245165675769263,-35.04000000,-13.38000000,-39.05999800,51.332,21.100,0.00000000
1532327934619,245165695769263,-34.32000000,-13.13999900,-38.57999800,51.354,21.100,0.00000000
1532327934636,245165715769263,-34.44000000,-12.90000000,-39.30000000,51.370,21.100,0.00000000
1532327934657,245165735769263,-34.38000000,-13.32000000,-39.18000000,51.391,21.100,0.00000000
1532327934678,245165755769263,-34.20000000,-13.50000000,-39.36000000,51.411,21.100,0.00000000
1532327934697,245165775769263,-34.44000000,-13.79999900,-39.89999800,51.429,21.100,0.00000000
1532327934717,245165795769263,-33.89999800,-13.62000000,-39.89999800,51.449,21.100,0.00000000
1532327934738,245165815769263,-34.02000000,-13.20000000,-39.54000000,51.469,21.100,0.00000000
1532327934757,245165835769263,-34.02000000,-12.90000000,-39.48000000,51.488,21.100,0.00000000
1532327934777,245165855769263,-34.20000000,-12.66000000,-39.60000000,51.507,21.100,0.00000000
1532327934799,245165875769263,-34.07999800,-12.17999900,-39.71999700,51.528,21.100,0.00000000
1532327934816,245165895769263,-33.54000000,-11.94000000,-39.96000000,51.545,21.100,0.00000000
1532327934837,245165915769263,-33.30000000,-11.46000000,-40.26000000,51.565,21.100,0.00000000
1532327934860,245165935769263,-32.39999800,-10.74000000,-40.20000000,51.588,21.100,0.00000000
1532327934878,245165955769263,-32.10000000,-11.16000000,-40.20000000,51.605,21.100,0.00000000
1532327934897,245165975769263,-32.10000000,-10.98000000,-40.20000000,51.624,21.100,0.00000000
1532327934917,245165995769263,-31.80000000,-10.86000000,-40.14000000,51.643,21.100,0.00000000
1532327934936,245166015769229,-32.16000000,-10.67999900,-40.07999800,51.661,21.100,0.00000000
1532327934957,245166035769229,-32.39999800,-10.26000000,-39.42000000,51.682,21.100,0.00000000
1532327934979,245166055769262,-32.64000000,-9.84000000,-38.70000000,51.703,21.100,0.00000000
1532327934998,245166075769262,-32.52000000,-9.54000000,-38.46000000,51.722,21.100,0.00000000
1532327935016,245166095769262,-32.16000000,-9.00000000,-38.21999700,51.739,21.100,0.00000000
1532327935038,245166115769262,-31.85999900,-8.34000000,-38.34000000,51.760,21.100,0.00000000
1532327935056,245166135769295,-31.61999900,-8.04000000,-38.52000000,51.778,21.100,0.00000000
1532327935078,245166155769295,-31.74000000,-7.68000000,-38.28000000,51.799,21.100,0.00000000
1532327935098,245166175769295,-31.92000000,-7.98000000,-38.46000000,51.819,21.100,0.00000000
1532327935117,245166195769295,-31.98000000,-8.04000000,-38.21999700,51.837,21.100,0.00000000
1532327935137,245166215769295,-31.92000000,-8.40000000,-38.04000000,51.856,21.100,0.00000000
1532327935159,245166235769261,-32.04000000,-8.34000000,-37.86000000,51.878,21.100,0.00000000
1532327935177,245166255769261,-31.98000000,-8.22000000,-37.50000000,51.895,21.100,0.00000000
1532327935196,245166275769261,-32.34000000,-8.76000000,-37.68000000,51.914,21.100,0.00000000
1532327935220,245166295769261,-31.74000000,-8.46000000,-37.68000000,51.937,21.100,0.00000000
1532327935237,245166315769261,-31.32000000,-9.17999900,-37.80000000,51.954,21.100,0.00000000
1532327935257,245166335769261,-31.14000000,-9.30000000,-37.73999800,51.973,21.100,0.00000000
1532327935313,245166355769261,-30.11999900,-8.76000000,-37.20000000,52.027,21.100,0.00000000
1532327935313,245166375769261,-30.77999900,-9.00000000,-37.26000000,52.027,21.100,0.00000000
1532327935316,245166395769261,-30.66000000,-8.58000000,-37.50000000,52.030,21.100,0.00000000
1532327935353,245166415769294,-30.66000000,-8.94000000,-37.50000000,52.066,21.100,0.00000000
1532327935359,245166435769294,-31.14000000,-9.36000000,-37.86000000,52.072,21.100,0.00000000
1532327935376,245166455769294,-30.66000000,-9.36000000,-37.86000000,52.088,21.100,0.00000000
1532327935399,245166475769294,-30.72000000,-9.30000000,-37.55999800,52.111,21.100,0.00000000
1532327935420,245166495769294,-30.42000000,-8.94000000,-37.38000000,52.131,21.100,0.00000000
1532327935437,245166515769294,-30.35999900,-9.05999900,-37.02000000,52.148,21.100,0.00000000
1532327935460,245166535769294,-30.72000000,-9.05999900,-36.84000000,52.170,21.100,0.00000000
1532327935476,245166555769327,-30.72000000,-9.24000000,-36.84000000,52.185,21.100,0.00000000
1532327935498,245166575769327,-31.32000000,-9.48000000,-36.96000000,52.207,21.100,0.00000000
1532327935517,245166595769327,-31.19999900,-10.20000000,-37.14000000,52.225,21.100,0.00000000
1532327935537,245166615769327,-30.84000000,-10.92000000,-37.55999800,52.245,21.100,0.00000000
1532327935557,245166635769327,-30.06000000,-11.04000000,-37.07999800,52.264,21.100,0.00000000
1532327935581,245166655769293,-29.27999900,-11.63999900,-37.07999800,52.287,21.100,0.00000000
1532327935597,245166675769293,-28.68000000,-11.63999900,-37.32000000,52.303,21.100,0.00000000
1532327935617,245166695769293,-27.90000000,-11.82000000,-37.32000000,52.322,21.100,0.00000000
1532327935638,245166715769293,-27.72000000,-12.30000000,-37.86000000,52.343,21.100,0.00000000
1532327935659,245166735769259,-27.18000000,-12.84000000,-37.98000000,52.363,21.100,0.00000000
1532327935676,245166755769259,-26.69999900,-12.90000000,-37.55999800,52.380,21.100,0.00000000
1532327935698,245166775769259,-26.51999900,-12.90000000,-37.38000000,52.401,21.100,0.00000000
