id,time,x,y,z
577,1508482037669,-23.875,-15.8125,-43.75
578,1508482037679,-24.1875,-16.9375,-42.5625
579,1508482037687,-24.1875,-16.5625,-44.1875
580,1508482037696,-23.5,-17.6875,-42.9375
581,1508482037705,-23.5,-18.4375,-42.5625
582,1508482037716,-24.1875,-18.0625,-43
583,1508482037725,-23.8125,-18.75,-43.375
584,1508482037735,-24.5625,-18.75,-41.75
585,1508482037746,-24.5625,-18.0625,-41.75
586,1508482037755,-24.9375,-17.6875,-42.1875
587,1508482037764,-24.1875,-17.6875,-42.9375
588,1508482037772,-24.9375,-18.4375,-40.9375
589,1508482037780,-24.1875,-19.5,-40.1875
590,1508482037790,-23.8125,-20.625,-40.9375
591,1508482037799,-23.5,-19.5,-40.1875
592,1508482037807,-23.875,-21,-40.5625
593,1508482037815,-23.125,-21.375,-41.375
594,1508482037823,-22,-21.6875,-41.375
595,1508482037831,-21.25,-22.0625,-40.9375
596,1508482037838,-20.1875,-22.4375,-41.375
597,1508482037846,-19.8125,-22.4375,-41
598,1508482037856,-20.875,-24.3125,-41.375
599,1508482037865,-20.5625,-23.9375,-41.75
600,1508482037873,-19.8125,-24.6875,-41.75
601,1508482037882,-19.4375,-24.6875,-41.375
602,1508482037890,-19.0625,-25,-40.5625
603,1508482037898,-19.0625,-25,-39.75
604,1508482037906,-19.4375,-25.375,-42.125
605,1508482037916,-19.4375,-25.375,-40.5625
606,1508482037926,-19.4375,-25,-40.5625
607,1508482037936,-18.3125,-25.375,-40.1875
608,1508482037944,-19.4375,-26.125,-38.9375
609,1508482037953,-19.8125,-26.875,-38.9375
610,1508482037963,-19.8125,-26.125,-39.75
611,1508482037971,-20.1875,-25.75,-38.9375
612,1508482037981,-20.1875,-26.875,-38.5625
613,1508482037992,-19.8125,-26.875,-38.5625
614,1508482038001,-20.1875,-26.5,-38.5625
615,1508482038010,-20.5625,-26.875,-38.125
616,1508482038019,-21.25,-27.625,-37.75
617,1508482038027,-21.625,-27.25,-35.75
618,1508482038035,-20.875,-27.625,-36.5625
619,1508482038043,-20.875,-27.25,-36.5625
620,1508482038050,-21.625,-26.875,-36.5625
621,1508482038061,-21.625,-26.875,-37.375
622,1508482038070,-21.625,-25.75,-36.9375
623,1508482038079,-22,-27.25,-36.5625
624,1508482038088,-22.375,-28.3125,-36.5625
625,1508482038096,-21.625,-26.875,-34.9375
626,1508482038104,-23.5,-28,-34.9375
627,1508482038112,-22.75,-27.25,-33.3125
628,1508482038122,-22.75,-27.25,-34.125
629,1508482038132,-23.125,-26.875,-33.3125
630,1508482038143,-23.125,-27.25,-34.125
631,1508482038153,-23.125,-27.625,-32.9375
632,1508482038163,-23.125,-28.6875,-32.5625
633,1508482038171,-22.75,-28.6875,-32.9375
634,1508482038180,-22.375,-28.6875,-32.125
635,1508482038189,-22.75,-28.3125,-32.5625
636,1508482038198,-22.375,-29.4375,-31.3125
637,1508482038209,-22.375,-29.8125,-31.3125
638,1508482038219,-22.375,-29.4375,-30.5625
639,1508482038229,-21.625,-29.8125,-30.9375
640,1508482038239,-22.375,-30.1875,-30.9375
641,1508482038259,-22.75,-29.4375,-30.125
642,1508482038267,-22,-29.8125,-30.125
643,1508482038275,-22,-30.9375,-28.9375
644,1508482038284,-22,-31.25,-28.9375
645,1508482038293,-21.625,-31.25,-28.5625
646,1508482038302,-20.1875,-32,-28.125
647,1508482038311,-20.1875,-31.625,-27.75
648,1508482038320,-19.8125,-32.75,-28.125
649,1508482038328,-18.6875,-32.75,-27.75
650,1508482038336,-19.0625,-32.75,-28.5625
651,1508482038343,-19.0625,-33.125,-26.9375
652,1508482038350,-18.3125,-32.375,-27.3125
653,1508482038359,-18.3125,-32.75,-27.3125
654,1508482038376,-17.9375,-33.125,-26.5625
655,1508482038395,-17.9375,-33.125,-26.5
656,1508482038415,-17.9375,-33.5,-26.9375
657,1508482038435,-17.9375,-33.875,-25.75
658,1508482038457,-18.3125,-33.875,-26.125
659,1508482038475,-18.3125,-33.125,-25.3125
660,1508482038495,-17.9375,-33.125,-24.5
661,1508482038515,-18.3125,-33.5,-24.9375
662,1508482038535,-17.9375,-32.75,-23.6875
663,1508482038556,-18.6875,-33.125,-24.5625
664,1508482038576,-17.9375,-32.75,-23.6875
665,1508482038595,-18.3125,-32.375,-23.3125
666,1508482038616,-18.6875,-32.375,-22.5
667,1508482038636,-19.0625,-32,-22.125
668,1508482038655,-20.1875,-31.625,-22.125
669,1508482038675,-20.1875,-32.375,-21.3125
670,1508482038695,-20.5625,-30.9375,-20.9375
671,1508482038715,-21.25,-30.1875,-20.125
672,1508482038735,-21.25,-30.1875,-20.5
673,1508482038755,-21.625,-28.3125,-20.5
674,1508482038775,-22,-29.4375,-19.3125
675,1508482038796,-21.625,-29.4375,-20.125
676,1508482038815,-23.125,-28.6875,-20.125
677,1508482038835,-22.375,-27.625,-17.6875
678,1508482038855,-22.375,-28.3125,-18.125
679,1508482038875,-22.75,-27.625,-17.3125
680,1508482038895,-23.5,-27.625,-16.9375
681,1508482038915,-22,-27.625,-16.125
682,1508482038935,-23.125,-27.25,-16.875
683,1508482038955,-22.75,-27.625,-17.3125
684,1508482038975,-22.75,-27.25,-16.125
685,1508482038995,-22.75,-28,-16.5
686,1508482039015,-22,-26.875,-16.125
687,1508482039035,-22,-26.875,-15.6875
688,1508482039054,-22,-26.875,-15.3125
689,1508482039074,-21.625,-26.875,-14.875
690,1508482039094,-21.625,-27.25,-14.0625
691,1508482039115,-21.625,-27.25,-15.3125
692,1508482039134,-21.625,-26.125,-14.875
693,1508482039154,-22,-25.75,-15.3125
694,1508482039174,-22.375,-26.875,-14.0625
695,1508482039194,-21.625,-26.125,-14.0625
696,1508482039214,-21.625,-26.875,-13.3125
697,1508482039234,-22,-26.875,-13.6875
698,1508482039255,-21.25,-26.125,-12.0625
699,1508482039274,-20.875,-26.125,-13.3125
700,1508482039294,-20.5625,-26.125,-14.0625
701,1508482039315,-20.5625,-26.125,-12.875
702,1508482039334,-19.8125,-26.5,-13.6875
703,1508482039354,-20.1875,-26.5,-12.875
704,1508482039374,-19.0625,-25.375,-12.0625
705,1508482039394,-19.0625,-26.125,-12.5
706,1508482039414,-19.8125,-25,-12.5
707,1508482039434,-20.1875,-25.375,-12.875
708,1508482039454,-19.0625,-24.6875,-12.5
709,1508482039474,-19.8125,-24.3125,-11.6875
710,1508482039494,-19.4375,-24.6875,-11.3125
711,1508482039514,-20.5625,-23.9375,-11.6875
712,1508482039534,-20.5625,-23.5625,-11.3125
713,1508482039554,-20.875,-22.0625,-10.5
714,1508482039574,-21.25,-21.6875,-12.0625
715,1508482039594,-21.25,-21.375,-10.875
716,1508482039614,-21.25,-21.6875,-10.0625
717,1508482039634,-20.5625,-21.6875,-10.875
718,1508482039653,-21.25,-20.625,-10.875
719,1508482039673,-21.625,-20.25,-10.5
720,1508482039693,-21.625,-20.625,-10.5
721,1508482039713,-21.625,-19.875,-10.0625
722,1508482039733,-22.75,-17.6875,-10.875
723,1508482039753,-23.125,-17.6875,-10.875
724,1508482039773,-22.75,-16.5625,-10.875
725,1508482039793,-23.5,-16.1875,-10.875
726,1508482039814,-23.5,-16.1875,-10.875
727,1508482039833,-24.1875,-16.1875,-10.0625
728,1508482039853,-23.875,-15.8125,-10.875
729,1508482039873,-23.875,-15.125,-10.875
730,1508482039893,-24.1875,-15.125,-10.875
731,1508482039918,-23.875,-14.75,-10.875
732,1508482039936,-24.1875,-14.375,-10.5
733,1508482039953,-24.5625,-14.375,-10.875
734,1508482039984,-24.1875,-14,-10.875
735,1508482040001,-24.9375,-12.5,-10.875
736,1508482040017,-24.5625,-13.25,-10.875
737,1508482040039,-24.5625,-12.875,-10.875
738,1508482040054,-24.9375,-12.875,-11.3125
739,1508482040073,-24.5625,-12.125,-10.5
740,1508482040093,-24.5625,-12.125,-11.3125
741,1508482040113,-24.9375,-13.25,-11.3125
742,1508482040133,-24.9375,-12.5,-10.0625
743,1508482040152,-24.9375,-12.875,-10.5
744,1508482040173,-25.3125,-12.875,-10.875
745,1508482040192,-24.9375,-12.5,-10.875
746,1508482040213,-24.1875,-12.125,-11.6875
747,1508482040233,-24.9375,-12.5,-11.6875
748,1508482040252,-24.9375,-12.125,-11.3125
749,1508482040272,-24.9375,-12.125,-11.3125
750,1508482040292,-25.3125,-12.5,-10.875
751,1508482040312,-24.9375,-12.125,-11.3125
752,1508482040332,-24.1875,-12.125,-11.3125
753,1508482040352,-23.875,-12.125,-12.0625
754,1508482040372,-25.3125,-12.5,-11.6875
755,1508482040393,-24.9375,-12.875,-11.6875
756,1508482040412,-24.9375,-12.125,-11.6875
757,1508482040432,-24.9375,-12.125,-12.5
758,1508482040452,-24.5625,-11.8125,-12.0625
759,1508482040472,-24.9375,-11.8125,-11.3125
760,1508482040492,-24.9375,-12.125,-14.0625
761,1508482040512,-25.6875,-11.4375,-12.0625
762,1508482040532,-25.6875,-10.3125,-12.875
763,1508482040556,-25.3125,-11.0625,-13.3125
764,1508482040572,-25.3125,-9.9375,-12.875
765,1508482040592,-26.4375,-9.9375,-13.3125
766,1508482040612,-26.0625,-8.875,-12.5
767,1508482040632,-26.4375,-8.875,-12.0625
768,1508482040652,-26.8125,-8.8125,-13.3125
769,1508482040672,-27.125,-8.8125,-13.6875
770,1508482040692,-27.125,-7,-13.3125
771,1508482040712,-27.5,-7,-13.6875
772,1508482040732,-27.125,-7,-13.3125
773,1508482040752,-27.875,-5.875,-13.3125
774,1508482040772,-27.5,-5.875,-13.6875
775,1508482040791,-28.25,-5.5625,-13.3125
776,1508482040811,-27.875,-4.8125,-12.875
777,1508482040831,-28.25,-4.4375,-13.6875
778,1508482040853,-28.25,-4.0625,-14.0625
779,1508482040871,-28.625,-3.3125,-13.3125
780,1508482040892,-27.875,-2.9375,-14.125
781,1508482040911,-28.625,-2.5625,-14.5
782,1508482040932,-29.75,-2.5625,-13.6875
783,1508482040950,-29.375,-2.25,-14.125
784,1508482040970,-28.625,-1.125,-14.5
785,1508482040993,-29.375,-2.25,-14.5
786,1508482041011,-29.375,-2.25,-14.875
787,1508482041032,-28.625,-2.25,-14.125
788,1508482041051,-28.625,-1.875,-15.6875
789,1508482041071,-29.375,-1.875,-15.3125
790,1508482041091,-29.75,-1.875,-13.6875
791,1508482041112,-29.75,-2.5625,-15.3125
792,1508482041131,-29,-3.3125,-15.3125
793,1508482041151,-30.125,-2.25,-15.3125
794,1508482041171,-29.75,-2.25,-14.5
795,1508482041190,-30.125,-2.5625,-15.6875
796,1508482041211,-30.8125,-2.25,-15.3125
797,1508482041231,-30.4375,-1.125,-14.875
798,1508482041251,-29.75,-1.875,-15.6875
799,1508482041270,-30.4375,-2.25,-14.5
800,1508482041290,-30.125,-2.25,-15.3125
801,1508482041310,-30.8125,-2.25,-16.125
802,1508482041331,-30.8125,-3.3125,-16.125
803,1508482041350,-30.8125,-2.25,-15.6875
804,1508482041370,-30.125,-2.5625,-16.875
805,1508482041390,-30.125,-2.9375,-17.3125
806,1508482041410,-29.75,-2.25,-17.6875
807,1508482041430,-29.75,-3.3125,-17.3125
808,1508482041450,-29.75,-2.9375,-17.6875
809,1508482041471,-30.125,-2.5625,-17.6875
810,1508482041490,-30.4375,-2.5625,-18.125
811,1508482041510,-30.4375,-2.9375,-17.6875
812,1508482041530,-30.125,-2.5625,-18.5
813,1508482041550,-30.125,-2.25,-18.125
814,1508482041570,-30.8125,-2.25,-18.125
815,1508482041591,-31.5625,-0.75,-17.6875
816,1508482041609,-30.8125,-0.75,-18.875
817,1508482041630,-31.1875,-0.75,-19.6875
818,1508482041650,-31.1875,-0.75,-19.6875
819,1508482041670,-30.8125,0.75,-20.9375
820,1508482041690,-30.4375,0,-19.6875
821,1508482041710,-30.125,1.0625,-21.3125
822,1508482041730,-30.125,1.0625,-21.75
823,1508482041750,-29.75,1.4375,-21.6875
824,1508482041770,-30.4375,2.1875,-20.5
825,1508482041789,-30.125,2.1875,-21.3125
826,1508482041809,-30.8125,1.4375,-20.9375
827,1508482041830,-30.4375,2.5625,-20.5
828,1508482041850,-30.125,2.9375,-21.3125
829,1508482041870,-30.125,3.6875,-20.125
830,1508482041890,-31.1875,4,-21.6875
831,1508482041909,-30.4375,4.75,-21.75
832,1508482041930,-30.125,5.125,-22.125
833,1508482041948,-29.375,4.75,-22.125
834,1508482041970,-29.375,4.75,-22.5
835,1508482041989,-30.125,4.375,-22.9375
836,1508482042009,-30.125,4.375,-22.9375
837,1508482042029,-30.4375,4,-24.125
838,1508482042049,-30.125,5.125,-22.5
839,1508482042069,-29.75,5.125,-23.3125
840,1508482042088,-30.4375,4.75,-23.3125
841,1508482042110,-29.375,5.125,-23.3125
842,1508482042129,-30.125,4,-23.6875
843,1508482042148,-30.4375,4.375,-23.6875
844,1508482042168,-29.75,4.375,-23.3125
845,1508482042188,-30.125,4.375,-24.5
846,1508482042208,-30.8125,3.6875,-24.5
847,1508482042228,-30.4375,4,-24.5
848,1508482042248,-29.75,3.6875,-22.9375
849,1508482042268,-30.125,4,-23.3125
850,1508482042288,-29.375,5.125,-23.3125
851,1508482042309,-29,4.75,-23.6875
852,1508482042329,-29.375,3.6875,-23.75
853,1508482042349,-29.75,3.6875,-23.6875
854,1508482042369,-30.125,3.3125,-23.6875
855,1508482042389,-29.75,3.3125,-24.125
856,1508482042409,-29,4,-25.75
857,1508482042429,-28.625,3.6875,-24.5
858,1508482042448,-29.75,2.5625,-24.9375
859,1508482042468,-29,2.5625,-25.3125
860,1508482042488,-28.25,2.5625,-26.125
861,1508482042508,-28.25,1.8125,-25.3125
862,1508482042529,-27.875,2.1875,-26.5
863,1508482042550,-28.25,2.1875,-26.9375
864,1508482042570,-28.25,1.8125,-26.5
865,1508482042588,-27.875,2.9375,-26.5
866,1508482042608,-28.25,3.3125,-26.5
867,1508482042628,-28.625,2.9375,-27.3125
868,1508482042648,-28.625,4,-27.75
869,1508482042667,-27.875,3.3125,-28.5
870,1508482042689,-27.5,4.375,-26.5
871,1508482042709,-28.25,3.3125,-26.9375
872,1508482042727,-28.25,4,-26.9375
873,1508482042748,-28.25,4,-27.75
874,1508482042767,-27.875,3.6875,-28.125
875,1508482042789,-27.875,4,-27.75
876,1508482042807,-27.875,4,-26.9375
877,1508482042829,-28.25,3.6875,-26.5
878,1508482042847,-28.625,3.6875,-27.3125
879,1508482042869,-28.25,4,-27.75
880,1508482042887,-27.5,3.6875,-26.5
881,1508482042907,-27.5,3.6875,-28.125
882,1508482042927,-27.125,3.6875,-26.9375
883,1508482042947,-27.5,3.6875,-28.5
884,1508482042967,-27.125,3.3125,-28.5
885,1508482042989,-26.4375,2.9375,-26.9375
886,1508482043007,-27.125,2.9375,-28.125
887,1508482043030,-27.125,2.5625,-26.5625
888,1508482043047,-27.125,2.1875,-26.9375
889,1508482043067,-27.5,1.8125,-27.75
890,1508482043087,-27.125,2.5625,-27.3125
891,1508482043107,-26.8125,2.5625,-28.5625
892,1508482043127,-27.125,1.4375,-27.75
893,1508482043147,-27.5,1.4375,-26.9375
894,1508482043167,-27.875,1.8125,-28.125
895,1508482043187,-27.875,1.4375,-28.5
896,1508482043207,-27.5,0.375,-28.5
897,1508482043227,-27.5,0.75,-28.5625
898,1508482043248,-26.8125,-0.375,-27.3125
899,1508482043267,-27.875,-0.375,-28.5625
900,1508482043287,-27.125,-1.125,-28.5625
901,1508482043307,-27.875,-0.75,-28.125
902,1508482043327,-27.5,0.75,-27.75
903,1508482043347,-27.875,-0.375,-28.125
904,1508482043367,-27.875,-0.75,-28.125
905,1508482043387,-27.5,-1.5,-28.125
906,1508482043407,-27.875,-2.25,-28.125
907,1508482043427,-27.875,-1.875,-28.9375
908,1508482043447,-26.4375,-2.25,-28.9375
909,1508482043467,-27.5,-3.6875,-29.3125
910,1508482043487,-26.8125,-4.0625,-29.75
911,1508482043506,-26.4375,-2.5625,-28.5625
912,1508482043527,-26.8125,-2.9375,-28.9375
913,1508482043547,-26.8125,-2.9375,-28.9375
914,1508482043566,-26.0625,-2.9375,-28.9375
915,1508482043596,-26.8125,-3.3125,-28.9375
916,1508482043621,-25.6875,-3.3125,-30.125
917,1508482043636,-26.4375,-3.3125,-28.9375
918,1508482043652,-26.4375,-3.6875,-28.9375
919,1508482043669,-26.4375,-3.3125,-29.3125
920,1508482043686,-26.8125,-3.6875,-28.125
921,1508482043708,-26.4375,-3.3125,-29.75
922,1508482043726,-26.4375,-2.9375,-29.75
923,1508482043746,-26.4375,-2.9375,-29.3125
924,1508482043766,-27.125,-2.25,-29.3125
925,1508482043785,-27.5,-2.9375,-29.3125
926,1508482043806,-26.4375,-2.5625,-28.5
927,1508482043826,-27.5,-2.9375,-29.75
928,1508482043846,-27.5,-2.25,-28.125
929,1508482043866,-28.25,-2.5625,-27.75
930,1508482043886,-28.25,-2.25,-28.9375
931,1508482043906,-27.5,-2.9375,-28.5
932,1508482043927,-27.5,-2.25,-28.9375
933,1508482043946,-26.8125,-3.3125,-28.9375
934,1508482043966,-27.125,-2.9375,-28.9375
935,1508482043986,-27.875,-2.25,-28.125
936,1508482044006,-27.125,-3.3125,-28.9375
937,1508482044026,-27.5,-3.6875,-29.3125
938,1508482044046,-27.5,-2.9375,-29.3125
939,1508482044065,-28.625,-2.5625,-28.125
940,1508482044086,-28.625,-2.25,-28.5625
941,1508482044106,-28.25,-2.9375,-28.125
942,1508482044125,-27.875,-4.0625,-28.9375
943,1508482044145,-28.625,-3.6875,-28.125
944,1508482044166,-29,-4.0625,-27.75
945,1508482044186,-28.625,-4.4375,-28.9375
946,1508482044205,-28.625,-5.1875,-29.3125
947,1508482044226,-29,-4.8125,-30.125
948,1508482044245,-28.25,-5.5625,-29.75
949,1508482044266,-28.625,-4.0625,-29.75
950,1508482044286,-28.25,-3.6875,-30.125
951,1508482044305,-28.625,-2.5625,-30.9375
952,1508482044325,-28.25,-2.9375,-30.125
953,1508482044345,-28.625,-3.3125,-28.9375
954,1508482044365,-28.25,-5.5625,-29.3125
955,1508482044385,-28.625,-5.1875,-29.75
956,1508482044405,-29.375,-6.25,-28.9375
957,1508482044425,-29,-7,-29.3125
958,1508482044445,-27.875,-6.25,-30.125
959,1508482044465,-28.625,-7,-30.5625
960,1508482044485,-28.625,-8.5,-30.5625
961,1508482044505,-28.25,-8.125,-30.9375
962,1508482044525,-27.5,-8.125,-30.5625
963,1508482044545,-27.5,-8.125,-30.5625
964,1508482044565,-27.125,-8.125,-31.3125
965,1508482044584,-27.875,-8.125,-31.3125
966,1508482044604,-26.8125,-8.125,-30.5625
967,1508482044624,-26.8125,-7.75,-30.9375
968,1508482044644,-27.125,-7.75,-30.5625
969,1508482044664,-27.125,-8.5,-30.9375
970,1508482044685,-27.125,-7.375,-32.9375
971,1508482044704,-27.5,-6.625,-31.75
972,1508482044725,-27.125,-7.75,-31.3125
973,1508482044744,-27.125,-7,-32.5625
974,1508482044764,-27.5,-5.875,-32.125
975,1508482044784,-27.125,-7,-32.5625
976,1508482044804,-27.5,-6.625,-32.9375
977,1508482044824,-27.5,-5.875,-31.375
978,1508482044844,-27.5,-7,-32.9375
979,1508482044864,-26.0625,-7,-32.125
980,1508482044884,-28.25,-7,-32.5625
981,1508482044904,-27.875,-7.375,-32.125
982,1508482044924,-27.875,-7,-32.5625
983,1508482044944,-28.25,-7,-32.125
984,1508482044964,-29,-5.875,-31.75
985,1508482044984,-28.625,-7,-32.5625
986,1508482045004,-29,-5.875,-32.125
987,1508482045024,-28.625,-5.875,-32.125
988,1508482045044,-28.25,-6.25,-31.75
989,1508482045064,-29,-6.25,-31.75
990,1508482045084,-28.625,-7.375,-31.3125
991,1508482045104,-28.25,-7.375,-30.9375
992,1508482045124,-29.375,-7.375,-32.125
993,1508482045144,-28.625,-7.75,-30.5625
994,1508482045164,-27.875,-7.75,-30.9375
995,1508482045185,-28.25,-7.75,-31.75
996,1508482045204,-28.25,-8.125,-31.75
997,1508482045224,-27.875,-7.75,-31.375
998,1508482045243,-27.875,-7.75,-32.125
999,1508482045263,-27.875,-8.125,-30.125
1000,1508482045284,-27.5,-8.5,-31.75
1001,1508482045304,-27.875,-9.5625,-31.75
1002,1508482045324,-27.125,-9.9375,-31.3125
1003,1508482045343,-27.5,-9.1875,-30.9375
1004,1508482045365,-28.25,-9.1875,-31.375
1005,1508482045383,-27.875,-9.1875,-30.125
1006,1508482045403,-28.25,-9.9375,-30.5625
1007,1508482045423,-27.5,-9.9375,-30.125
1008,1508482045443,-28.25,-9.1875,-30.5625
1009,1508482045463,-27.5,-9.5625,-30.9375
1010,1508482045483,-27.125,-9.9375,-31.3125
1011,1508482045503,-27.5,-10.6875,-30.5625
1012,1508482045530,-27.125,-10.6875,-31.375
1013,1508482045544,-26.4375,-10.6875,-31.3125
1014,1508482045563,-25.6875,-10.3125,-31.3125
1015,1508482045584,-25.6875,-11.0625,-31.375
1016,1508482045602,-26.0625,-11.8125,-32.125
1017,1508482045623,-26.4375,-12.125,-31.75
1018,1508482045643,-24.9375,-12.125,-31.3125
1019,1508482045663,-24.5625,-11.8125,-32.5625
1020,1508482045683,-24.9375,-11.4375,-33.75
1021,1508482045703,-24.5625,-11.8125,-32.125
1022,1508482045723,-23.875,-11.4375,-32.5625
1023,1508482045743,-23.875,-11.4375,-31.75
1024,1508482045763,-23.875,-11.4375,-32.125
1025,1508482045783,-24.1875,-11.0625,-32.125
1026,1508482045802,-23.875,-10.3125,-33.75
1027,1508482045822,-24.1875,-11.8125,-32.9375
1028,1508482045842,-23.5,-11.4375,-34.125
1029,1508482045862,-22.75,-10.6875,-32.5625
1030,1508482045886,-22.75,-12.125,-34.125
1031,1508482045903,-23.125,-12.125,-33.3125
1032,1508482045922,-23.125,-11.8125,-34.125
1033,1508482045942,-23.125,-12.125,-32.5625
1034,1508482045964,-23.125,-12.5,-32.9375
1035,1508482045982,-23.875,-12.125,-33.375
1036,1508482046002,-23.875,-11.8125,-33.375
1037,1508482046022,-23.5,-11.8125,-32.125
1038,1508482046042,-23.875,-12.125,-34.5625
1039,1508482046062,-23.5,-11.4375,-32.5625
1040,1508482046082,-23.125,-11.4375,-32.9375
1041,1508482046102,-23.125,-11.8125,-32.125
1042,1508482046122,-23.5,-12.125,-31.375
1043,1508482046142,-23.5,-11.8125,-32.1875
1044,1508482046162,-23.125,-11.8125,-32.9375
1045,1508482046182,-22.75,-11.0625,-32.9375
1046,1508482046202,-22.375,-11.4375,-32.9375
1047,1508482046222,-22.75,-11.4375,-32.9375
1048,1508482046242,-21.625,-12.5,-33.375
1049,1508482046262,-22.375,-12.5,-32.9375
1050,1508482046282,-22.375,-13.25,-32.9375
1051,1508482046302,-22,-13.625,-31.75
1052,1508482046322,-21.625,-14,-32.9375
1053,1508482046342,-21.625,-15.125,-33.3125
1054,1508482046362,-20.875,-14.75,-32.5625
1055,1508482046382,-21.625,-14,-32.5625
1056,1508482046402,-20.875,-14.375,-32.9375
1057,1508482046422,-20.875,-13.625,-32.5625
1058,1508482046442,-21.625,-14,-32.9375
1059,1508482046461,-21.25,-14.75,-33.3125
1060,1508482046481,-20.875,-15.4375,-32.5625
1061,1508482046501,-21.625,-16.1875,-32.9375
1062,1508482046521,-20.1875,-16.1875,-32.9375
1063,1508482046541,-20.1875,-16.5625,-32.9375
1064,1508482046561,-20.875,-16.1875,-34.5625
1065,1508482046581,-19.8125,-16.9375,-33.75
1066,1508482046601,-19.8125,-16.9375,-33.375
1067,1508482046621,-19.0625,-16.9375,-32.9375
1068,1508482046641,-19.4375,-16.9375,-33.3125
1069,1508482046661,-18.6875,-16.5625,-34.9375
1070,1508482046681,-18.3125,-16.9375,-34.9375
1071,1508482046701,-18.3125,-17.3125,-34.9375
1072,1508482046721,-17.9375,-18.0625,-34.5625
1073,1508482046742,-18.6875,-17.6875,-34.125
1074,1508482046761,-18.3125,-18.0625,-34.9375
1075,1508482046781,-17.5625,-18.4375,-34.5625
1076,1508482046800,-18.3125,-17.6875,-35.375
1077,1508482046823,-17.5625,-18.0625,-35.75
1078,1508482046840,-17.25,-18.75,-37
1079,1508482046861,-17.5625,-18.0625,-34.9375
1080,1508482046881,-17.5625,-17.6875,-35.375
1081,1508482046900,-17.25,-17.3125,-36.9375
1082,1508482046922,-16.875,-18.0625,-36.5625
1083,1508482046940,-16.875,-17.6875,-36.9375
1084,1508482046960,-18.3125,-18.4375,-35.75
1085,1508482046981,-18.3125,-19.125,-35.375
1086,1508482047000,-17.9375,-18.4375,-36.9375
1087,1508482047021,-18.6875,-19.125,-36.5625
1088,1508482047041,-18.3125,-18.4375,-36.125
1089,1508482047060,-17.5625,-18.0625,-36.5625
1090,1508482047081,-17.25,-19.125,-37.375
1091,1508482047100,-18.6875,-19.5,-36.9375
1092,1508482047121,-19.0625,-19.125,-37.375
1093,1508482047140,-18.3125,-19.125,-35.75
1094,1508482047160,-17.9375,-19.5,-36.125
1095,1508482047181,-18.3125,-19.875,-36.5625
1096,1508482047201,-18.6875,-19.5,-36.5625
1097,1508482047220,-18.3125,-19.875,-36.5625
1098,1508482047239,-17.5625,-19.875,-36.1875
1099,1508482047267,-17.5625,-20.25,-35.75
1100,1508482047282,-17.25,-20.625,-35.75
1101,1508482047300,-16.875,-21.375,-34.9375
1102,1508482047329,-17.25,-21,-35.75
1103,1508482047346,-16.875,-22.4375,-35.375
1104,1508482047361,-15.75,-22.4375,-34.9375
1105,1508482047389,-15.75,-22.4375,-35.75
1106,1508482047408,-16.125,-21.375,-34.5625
1107,1508482047424,-15.75,-21,-36.5625
1108,1508482047440,-16.5,-21,-36.125
1109,1508482047460,-16.125,-21.375,-35.375
1110,1508482047480,-16.5,-21.6875,-35.75
1111,1508482047499,-16.125,-21.375,-36.125
1112,1508482047520,-15,-22.4375,-36.5625
1113,1508482047542,-15.375,-22.8125,-35.375
1114,1508482047561,-15,-22.8125,-35.75
1115,1508482047583,-14.25,-23.1875,-35.375
1116,1508482047599,-13.9375,-22.8125,-37.75
1117,1508482047619,-13.9375,-22.8125,-37.375
1118,1508482047641,-13.5625,-22.8125,-37.375
1119,1508482047660,-13.5625,-22.4375,-37.375
1120,1508482047679,-13.1875,-22.4375,-38.125
1121,1508482047700,-13.1875,-22.0625,-37.375
1122,1508482047719,-12.8125,-22.4375,-37.75
1123,1508482047740,-13.1875,-22.4375,-37.75
1124,1508482047760,-12.4375,-22.4375,-36.9375
1125,1508482047779,-12.4375,-23.1875,-36.9375
1126,1508482047798,-13.1875,-23.1875,-36.9375
1127,1508482047818,-12.8125,-22.4375,-38.5625
1128,1508482047838,-13.1875,-22.4375,-36.5625
1129,1508482047860,-12.0625,-22.4375,-36.5625
1130,1508482047879,-12.8125,-22.4375,-36.5625
1131,1508482047898,-12.4375,-22.4375,-36.9375
1132,1508482047920,-13.1875,-22.4375,-36.9375
1133,1508482047939,-12.8125,-22.0625,-37.75
1134,1508482047959,-13.1875,-22.0625,-35.75
1135,1508482047979,-13.5625,-22.0625,-36.9375
1136,1508482047999,-15,-22.0625,-35.375
1137,1508482048019,-14.625,-21.375,-34.9375
1138,1508482048038,-15.375,-22.4375,-35.75
1139,1508482048059,-15.375,-22.4375,-34.9375
1140,1508482048078,-15.375,-22.4375,-35.75
1141,1508482048098,-15.375,-22.0625,-36.125
1142,1508482048119,-15,-22.4375,-34.9375
1143,1508482048138,-15.75,-22.8125,-34.5625
1144,1508482048158,-15,-23.9375,-34.9375
1145,1508482048178,-15.375,-24.3125,-34.5625
1146,1508482048198,-15.75,-24.6875,-33.375
1147,1508482048219,-15.75,-24.3125,-34.5625
1148,1508482048239,-14.625,-24.3125,-34.125
1149,1508482048258,-14.625,-23.1875,-34.5625
1150,1508482048278,-14.625,-23.1875,-34.125
1151,1508482048299,-14.625,-23.5625,-33.3125
