calcAzimuth,gesture,stepLength,timeMillis
123.756805,0,0.65,1557196120150
111.832596,0,0.65,1557196120830
105.35007,0,0.65,1557196121560
95.78209,0,0.65,1557196122140
85.19204,0,0.65,1557196122810
89.14022,0,0.65,1557196123450
101.01982,0,0.65,1557196124120
106.965454,0,0.65,1557196124770
108.89706,0,0.65,1557196125560
117.432846,0,0.65,1557196126110
116.60319,0,0.65,1557196126770
105.97921,0,0.65,1557196127410
109.26183,0,0.65,1557196128060
107.89724,0,0.65,1557196128690
97.42706,0,0.65,1557196129390
89.222725,0,0.65,1557196129960
96.44624,0,0.65,1557196130570
108.13041,0,0.65,1557196131230
108.35775,0,0.65,1557196131850
109.08861,0,0.65,1557196132500
105.843414,0,0.65,1557196133130
94.73295,0,0.65,1557196133770
90.6254,0,0.65,1557196134380
87.061554,0,0.65,1557196135030
81.95326,0,0.65,1557196135640
79.46776,0,0.65,1557196136280
81.382965,0,0.65,1557196136870
95.20058,0,0.65,1557196137490
112.390625,0,0.65,1557196138090
129.34335,0,0.65,1557196138720
120.86699,0,0.65,1557196139350
108.080894,0,0.65,1557196139990
120.366104,0,0.65,1557196140670
120.03257,0,0.65,1557196141330
113.51439,0,0.65,1557196142000
111.53246,0,0.65,1557196142640
105.711075,0,0.65,1557196143280
108.62177,0,0.65,1557196143890
100.51201,0,0.65,1557196144510
99.160934,0,0.65,1557196145210
108.55813,0,0.65,1557196145850
111.71103,0,0.65,1557196146530
107.07175,0,0.65,1557196147190
92.103874,0,0.65,1557196147860
87.0835,0,0.65,1557196148550
94.417816,0,0.65,1557196149210
95.06894,0,0.65,1557196149910
86.5943,0,0.65,1557196150570
90.6508,0,0.65,1557196151210
113.36449,0,0.65,1557196151890
112.51053,0,0.65,1557196152640
99.69571,0,0.65,1557196153370
85.50273,0,0.65,1557196154170
98.148155,0,0.65,1557196154930
91.82544,0,0.65,1557196155610
221.27534,0,0.65,1557196156620
103.86927,0,0.325,1557196158340
24.945017,0,0.13,1557196159200
14.507599,0,0.13,1557196160080
44.523235,0,0.325,1557196161580
287.30048,0,0.325,1557196162430
292.56564,0,0.65,1557196163110
286.68906,0,0.65,1557196163890
267.18344,0,0.65,1557196164580
252.73128,0,0.65,1557196165240
241.30988,0,0.65,1557196165890
258.83316,0,0.65,1557196166540
281.7458,0,0.65,1557196167230
279.79022,0,0.65,1557196167880
265.21112,0,0.65,1557196168620
265.12427,0,0.65,1557196169930
290.44202,0,0.65,1557196170580
293.75986,0,0.65,1557196171270
291.29947,0,0.65,1557196171970
280.42712,0,0.65,1557196172690
267.61572,0,0.65,1557196173340
271.29285,0,0.65,1557196174020
282.8848,0,0.65,1557196174750
290.78372,0,0.65,1557196175390
295.41467,0,0.65,1557196176100
293.0992,0,0.65,1557196176780
312.9221,0,0.65,1557196177530
308.08466,0,0.65,1557196178180
297.27237,0,0.65,1557196178930
282.28055,0,0.65,1557196179640
281.0561,0,0.65,1557196180360
275.91235,0,0.65,1557196181030
272.78333,0,0.65,1557196181660
276.1812,0,0.65,1557196182320
278.94168,0,0.65,1557196183010
289.26483,0,0.65,1557196183670
291.20316,0,0.65,1557196184390
288.20935,0,0.65,1557196185060
293.56152,0,0.65,1557196185720
284.8885,0,0.65,1557196186370
275.8146,0,0.65,1557196187000
279.31808,0,0.65,1557196187630
282.74075,0,0.65,1557196188270
284.06796,0,0.65,1557196188910
286.07446,0,0.65,1557196189560
289.38705,0,0.65,1557196190180
288.74335,0,0.65,1557196190820
279.8543,0,0.65,1557196191460
282.23956,0,0.65,1557196192140
230.21759,0,0.65,1557196192770
256.7583,0,0.65,1557196193400
269.60132,0,0.65,1557196194110
273.67807,0,0.65,1557196194750
279.59692,0,0.65,1557196195390
283.11194,0,0.65,1557196196070
281.35443,0,0.65,1557196196720
299.48923,0,0.65,1557196197390
289.68542,0,0.65,1557196198050
289.2706,0,0.65,1557196198680
291.26108,0,0.65,1557196199310
297.10114,0,0.65,1557196199940
306.48657,0,0.65,1557196200570
301.79385,0,0.65,1557196201170
273.07562,0,0.65,1557196201800
282.80652,0,0.65,1557196202450
288.48645,0,0.65,1557196203130
289.36368,0,0.65,1557196203850
293.1785,0,0.65,1557196204500
290.12387,0,0.65,1557196205120
270.84024,0,0.65,1557196205760
258.2682,0,0.65,1557196206430
251.93736,0,0.65,1557196207120
253.68787,0,0.65,1557196207750
277.3769,0,0.65,1557196208410
265.53238,0,0.65,1557196209020
271.45462,0,0.65,1557196209680
268.4935,0,0.65,1557196210330
269.97406,0,0.65,1557196210950
314.45624,0,0.65,1557196211620
297.76318,0,0.65,1557196212260
258.62134,0,0.65,1557196212900
246.72685,0,0.65,1557196214120
270.32214,0,0.65,1557196214740
290.1681,0,0.65,1557196215360
281.5011,0,0.65,1557196216010
270.5433,0,0.65,1557196216660
270.16232,0,0.65,1557196217280
272.33804,0,0.65,1557196217910
267.15356,0,0.65,1557196218540
267.82333,0,0.65,1557196219160
264.9208,0,0.65,1557196219860
270.74945,0,0.65,1557196220450
290.2484,0,0.65,1557196221060
280.49893,0,0.65,1557196221650
313.4025,0,0.65,1557196222290
296.9507,0,0.65,1557196222890
294.528,0,0.65,1557196223520
300.52148,0,0.65,1557196224120
291.22968,0,0.65,1557196224740
282.91708,0,0.65,1557196225380
266.10016,0,0.65,1557196225970
255.00372,0,0.65,1557196226620
267.72888,0,0.65,1557196227230
267.06058,0,0.65,1557196227850
260.34985,0,0.65,1557196228460
267.87198,0,0.65,1557196229070
278.03772,0,0.65,1557196229710
286.9176,0,0.65,1557196230300
289.75763,0,0.65,1557196230930
