calcAzimuth,gesture,stepLength,timeMillis
259.53305,0,0.65,1557196783900
242.3746,0,0.65,1557196785000
247.18758,0,0.65,1557196785600
262.02707,0,0.65,1557196786100
254.60732,0,0.65,1557196786680
275.08197,0,0.65,1557196787220
278.3974,0,0.65,1557196787790
260.5611,0,0.65,1557196788290
265.4817,0,0.65,1557196788860
276.01385,0,0.65,1557196789420
259.57816,0,0.65,1557196790030
267.5032,0,0.65,1557196790570
284.1232,0,0.65,1557196791140
264.75656,0,0.65,1557196791680
256.94922,0,0.65,1557196792250
269.73267,0,0.65,1557196792810
267.74908,0,0.65,1557196793360
270.6058,0,0.65,1557196793930
280.83923,0,0.65,1557196794460
272.9891,0,0.65,1557196795010
271.0679,0,0.65,1557196795570
272.0285,0,0.65,1557196796120
264.94012,0,0.65,1557196796670
271.96515,0,0.65,1557196797220
272.2785,0,0.65,1557196797770
271.0379,0,0.65,1557196798320
287.55307,0,0.65,1557196798940
268.74762,0,0.65,1557196799490
262.9125,0,0.65,1557196800080
284.70093,0,0.65,1557196800610
293.45813,0,0.65,1557196801190
286.77704,0,0.65,1557196801760
276.11856,0,0.65,1557196802320
267.77118,0,0.65,1557196802880
268.30197,0,0.65,1557196803440
259.60382,0,0.65,1557196803970
257.05304,0,0.65,1557196804570
258.32843,0,0.65,1557196805110
257.01044,0,0.65,1557196805680
244.57028,0,0.65,1557196806200
246.76096,0,0.65,1557196806790
282.2469,0,0.65,1557196807360
264.50394,0,0.65,1557196807910
296.1386,0,0.65,1557196808460
280.32126,0,0.65,1557196809040
255.21747,0,0.65,1557196809590
251.7849,0,0.65,1557196810140
273.57312,0,0.65,1557196810710
295.12228,0,0.65,1557196811240
266.69446,0,0.65,1557196811780
251.81937,0,0.65,1557196812360
257.00754,0,0.65,1557196812900
257.25278,0,0.65,1557196813450
258.71457,0,0.65,1557196813990
272.01056,0,0.65,1557196814550
283.32697,0,0.65,1557196815120
295.37668,0,0.65,1557196815690
308.235,0,0.65,1557196816290
301.80585,0,0.65,1557196816840
262.7541,0,0.65,1557196817390
281.25485,0,0.65,1557196817950
279.66083,0,0.65,1557196818480
268.98972,0,0.65,1557196819070
262.59326,0,0.65,1557196819620
252.96591,0,0.65,1557196820200
260.06647,0,0.65,1557196820740
