adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
6E:B0:5D:48:34:CD,255,10,NA,1,-85,0,1551337754543,127,2
64:05:B4:B2:58:0F,255,10,NA,1,-83,0,1551337754545,127,2
0D:66:B1:8E:29:C7,255,10,NA,1,-89,0,1551337754553,127,0
52:E2:B8:24:08:15,255,10,NA,1,-76,0,1551337754560,127,2
22:CE:C1:35:2D:FA,255,10,NA,1,-87,0,1551337754563,127,0
78:5A:AA:C6:60:F1,255,10,NA,1,-70,0,1551337754569,127,2
34:DF:DD:4D:BC:07,255,10,NA,1,-79,0,1551337754571,127,0
11:D5:B3:61:57:22,255,10,NA,1,-81,0,1551337754573,127,0
43:7D:34:26:63:11,255,10,NA,1,-69,0,1551337754578,127,2
15:E4:A6:9E:32:89,255,10,NA,1,-96,0,1551337754579,127,0
30:C5:81:53:84:6C,255,10,NA,1,-88,0,1551337754581,127,0
6C:2B:43:7E:96:07,255,10,NA,1,-88,0,1551337754588,127,2
63:E4:D4:3A:7E:0A,255,10,NA,1,-73,0,1551337754594,127,2
08:00:AB:79:3D:86,255,10,NA,1,-74,0,1551337754595,127,0
66:76:99:D4:64:FF,255,10,NA,1,-76,0,1551337754605,127,2
14:FC:03:AC:FD:68,255,10,NA,1,-94,0,1551337754618,127,0
38:F9:D3:60:1A:23,255,10,NA,1,-71,0,1551337754643,127,2
22:CE:C1:35:2D:FA,255,10,NA,1,-92,0,1551337754653,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-65,0,1551337754662,127,0
30:C5:81:53:84:6C,255,10,NA,1,-91,0,1551337754665,127,0
03:3B:4F:A4:62:9F,255,10,NA,1,-95,0,1551337754702,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-77,0,1551337754720,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-59,0,1551337754724,127,0
22:CE:C1:35:2D:FA,255,10,NA,1,-91,0,1551337754752,127,0
14:F4:F9:20:90:D5,255,10,NA,1,-97,0,1551337754759,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-69,0,1551337754762,127,0
11:D5:B3:61:57:22,255,10,NA,1,-84,0,1551337754783,127,0
03:3B:4F:A4:62:9F,255,10,NA,1,-92,0,1551337754786,127,0
6E:B0:5D:48:34:CD,255,10,NA,1,-81,0,1551337754810,127,2
E4:7D:BD:2C:B8:69,255,10,NA,1,-72,0,1551337754836,127,0
71:01:C8:A0:73:28,255,10,NA,1,-82,0,1551337754851,127,2
20:09:E8:65:DE:68,255,10,NA,1,-98,0,1551337754855,127,0
0D:66:B1:8E:29:C7,255,10,NA,1,-89,0,1551337754860,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-65,0,1551337754863,127,0
11:D5:B3:61:57:22,255,10,NA,1,-82,0,1551337754872,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-85,0,1551337754912,127,2
08:00:AB:79:3D:86,255,10,NA,1,-73,0,1551337754915,127,0
52:E2:B8:24:08:15,255,10,NA,1,-81,0,1551337754924,127,2
63:E4:D4:3A:7E:0A,255,10,NA,1,-75,0,1551337754965,127,2
E4:7D:BD:2C:B8:69,255,10,NA,1,-78,0,1551337754969,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-68,0,1551337754973,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-78,0,1551337754984,127,2
15:E4:A6:9E:32:89,255,10,NA,1,-87,0,1551337754995,127,0
63:52:2A:7D:62:15,255,10,NA,1,-74,0,1551337755014,127,2
38:F9:D3:60:1A:23,255,10,NA,1,-73,0,1551337755023,127,2
64:05:B4:B2:58:0F,255,10,NA,1,-75,0,1551337755032,127,2
66:68:59:8C:33:92,255,10,NA,1,-81,0,1551337755041,127,2
6E:B0:5D:48:34:CD,255,10,NA,1,-82,0,1551337755076,127,2
34:DF:DD:4D:BC:07,255,10,NA,1,-61,0,1551337755085,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-81,0,1551337755096,127,2
52:E2:B8:24:08:15,255,10,NA,1,-80,0,1551337755105,127,2
11:D5:B3:61:57:22,255,10,NA,1,-83,0,1551337755108,127,0
68:F7:C6:AF:9B:48,255,10,NA,1,-87,0,1551337755116,127,2
78:5A:AA:C6:60:F1,255,10,NA,1,-66,0,1551337755123,127,2
43:7D:34:26:63:11,255,10,NA,1,-70,0,1551337755131,127,2
71:01:C8:A0:73:28,255,10,NA,1,-68,0,1551337755135,127,2
E4:7D:BD:2C:B8:69,255,10,NA,1,-78,0,1551337755138,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-74,0,1551337755144,127,2
0D:66:B1:8E:29:C7,255,10,NA,1,-90,0,1551337755164,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-74,0,1551337755171,127,2
01:A7:3A:4B:73:94,255,10,NA,1,-95,0,1551337755173,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-103,0,1551337755178,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-63,0,1551337755179,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-64,0,1551337755197,127,0
E0:FE:13:46:36:D6,255,10,AirCube 000006A6,1,-87,0,1551337755220,127,2
64:05:B4:B2:58:0F,255,10,NA,1,-72,0,1551337755254,127,2
24:A9:9A:61:B1:E7,255,10,NA,1,-76,0,1551337755255,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-95,0,1551337755257,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-73,0,1551337755267,127,2
01:A7:3A:4B:73:94,255,10,NA,1,-97,0,1551337755269,127,0
22:CE:C1:35:2D:FA,255,10,NA,1,-92,0,1551337755276,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-65,0,1551337755286,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-73,0,1551337755298,127,2
03:3B:4F:A4:62:9F,255,10,NA,1,-99,0,1551337755314,127,0
63:E4:D4:3A:7E:0A,255,10,NA,1,-79,0,1551337755327,127,2
0B:BC:5C:2E:6E:C6,255,10,NA,1,-99,0,1551337755335,127,2
08:00:AB:79:3D:86,255,10,NA,1,-70,0,1551337755338,127,0
24:A9:9A:61:B1:E7,255,10,NA,1,-77,0,1551337755344,127,0
14:FC:03:AC:FD:68,255,10,NA,1,-90,0,1551337755346,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-92,0,1551337755348,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-55,0,1551337755350,127,0
20:09:E8:65:DE:68,255,10,NA,1,-93,0,1551337755356,127,0
2A:AE:74:56:05:88,255,10,NA,1,-84,0,1551337755357,127,0
0D:66:B1:8E:29:C7,255,10,NA,1,-91,0,1551337755362,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-74,0,1551337755373,127,2
68:F7:C6:AF:9B:48,255,10,NA,1,-89,0,1551337755378,127,2
38:F9:D3:60:1A:23,255,10,NA,1,-66,0,1551337755386,127,2
22:CE:C1:35:2D:FA,255,10,NA,1,-96,0,1551337755388,127,0
71:01:C8:A0:73:28,255,10,NA,1,-75,0,1551337755394,127,2
34:DF:DD:4D:BC:07,255,10,NA,1,-66,0,1551337755395,127,0
15:E4:A6:9E:32:89,255,10,NA,1,-91,0,1551337755397,127,0
