calcAzimuth,gesture,stepLength,timeMillis
274.16626,0,0.65,1557196272070
295.55328,0,0.65,1557196272610
302.7543,0,0.65,1557196273230
244.12961,0,0.65,1557196273860
261.50745,0,0.65,1557196274580
261.32413,0,0.65,1557196275120
266.95746,0,0.65,1557196275730
266.95767,0,0.65,1557196276330
262.93454,0,0.65,1557196277000
282.77512,0,0.65,1557196277630
272.85483,0,0.65,1557196278260
238.43687,0,0.65,1557196278890
211.98524,0,0.65,1557196280010
39.35589,0,0.65,1557196280640
236.2402,0,0.65,1557196281210
232.23285,0,0.65,1557196281790
253.64346,0,0.65,1557196282380
242.93816,0,0.65,1557196282950
278.5846,0,0.65,1557196283610
285.303,0,0.65,1557196284340
281.9438,0,0.65,1557196285440
265.08914,0,0.65,1557196286660
248.43324,0,0.65,1557196287310
228.74348,0,0.65,1557196287960
238.361,0,0.65,1557196288520
253.91846,0,0.65,1557196289160
238.95697,0,0.65,1557196289740
234.80634,0,0.65,1557196290390
263.21307,0,0.65,1557196290980
272.4791,0,0.65,1557196291590
262.86224,0,0.65,1557196292170
269.9606,0,0.65,1557196292780
280.29767,0,0.65,1557196293400
289.92188,0,0.65,1557196293990
284.12302,0,0.65,1557196294550
287.02243,0,0.65,1557196295240
268.34518,0,0.65,1557196295830
277.52548,0,0.65,1557196296470
259.23334,0,0.65,1557196297100
252.97963,0,0.65,1557196297730
268.55164,0,0.65,1557196298370
270.02414,0,0.65,1557196298960
269.2879,0,0.65,1557196299640
283.42032,0,0.65,1557196300210
279.38464,0,0.65,1557196300850
281.40247,0,0.65,1557196301460
288.4446,0,0.65,1557196302040
284.92355,0,0.65,1557196302600
259.3921,0,0.65,1557196303200
240.58488,0,0.65,1557196303910
290.46393,0,0.65,1557196305000
271.42422,0,0.65,1557196305580
240.08679,0,0.65,1557196306220
255.75551,0,0.65,1557196307330
235.64581,0,0.65,1557196308000
224.70988,0,0.65,1557196308650
230.17786,0,0.65,1557196309200
227.44386,0,0.65,1557196309840
228.81085,0,0.65,1557196310330
228.12737,0,0.65,1557196311020
228.46912,0,0.65,1557196311590
228.29823,0,0.65,1557196312270
228.38367,0,0.65,1557196312830
228.34096,0,0.65,1557196313510
278.16492,0,0.65,1557196314030
271.41226,0,0.65,1557196314650
274.78857,0,0.65,1557196315220
273.1004,0,0.65,1557196315820
273.9445,0,0.65,1557196316440
273.52246,0,0.65,1557196317000
225.42584,0,0.65,1557196317510
249.47415,0,0.65,1557196318110
242.1187,0,0.65,1557196318690
245.79642,0,0.65,1557196319300
223.23413,0,0.65,1557196319890
234.51527,0,0.65,1557196320480
270.41364,0,0.65,1557196321090
276.48566,0,0.65,1557196321660
273.44965,0,0.65,1557196322290
274.96765,0,0.65,1557196322940
301.83542,0,0.65,1557196323420
288.391,0,0.65,1557196324120
266.3591,0,0.65,1557196324670
255.40488,0,0.65,1557196325370
239.47592,0,0.65,1557196325890
229.18726,0,0.65,1557196326570
243.21927,0,0.65,1557196327090
248.77255,0,0.65,1557196327870
245.99591,0,0.65,1557196328850
235.9975,0,0.65,1557196329500
229.89064,0,0.65,1557196330200
