adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
01:A7:3A:4B:73:94,255,10,NA,1,-90,0,1551337865493,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-74,0,1551337865523,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-74,0,1551337865534,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-80,0,1551337865537,127,0
CD:46:49:84:08:50,255,10,NA,1,-77,0,1551337865543,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-81,0,1551337865545,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-82,0,1551337865548,127,0
02:13:DB:5E:45:5A,255,10,NA,1,-79,0,1551337865551,127,0
CC:E9:82:5A:D4:C0,255,10,NA,1,-91,0,1551337865565,127,0
CE:47:4A:85:09:51,255,10,NA,1,-75,0,1551337865568,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-65,0,1551337865570,127,0
12:E8:18:EB:D0:0F,255,10,NA,1,-79,0,1551337865572,127,0
08:05:42:3A:41:C8,255,10,NA,1,-81,0,1551337865574,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-70,0,1551337865582,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-78,0,1551337865614,127,0
4B:A2:3F:A8:A9:80,255,10,NA,1,-90,0,1551337865620,127,0
CE:82:88:50:8C:57,255,10,NA,1,-96,0,1551337865623,127,0
F8:EC:C7:AA:08:12,255,10,NA,1,-87,0,1551337865626,127,0
D6:CB:F3:C6:9F:7E,255,10,NA,1,-82,0,1551337865629,127,0
3B:9C:1E:A4:EE:0D,255,10,NA,1,-88,0,1551337865632,127,0
EC:BE:FA:2C:A3:EC,255,10,NA,1,-80,0,1551337865634,127,0
38:FE:69:75:92:6E,255,10,NA,1,-71,0,1551337865656,127,0
02:13:DB:5E:45:5A,255,10,NA,1,-80,0,1551337865660,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-66,0,1551337865667,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-74,0,1551337865691,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-79,0,1551337865698,127,0
CF:96:80:00:46:A7,255,10,NA,1,-81,0,1551337865702,127,0
0B:10:8D:CD:79:AF,255,10,NA,1,-88,0,1551337865713,127,0
1B:1B:C1:1A:7B:DD,255,10,NA,1,-73,0,1551337865716,127,0
C0:CC:34:EC:D6:CE,255,10,NA,1,-84,0,1551337865721,127,0
E9:61:36:C9:0F:41,255,10,NA,1,-93,0,1551337865724,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-84,0,1551337865727,127,0
79:36:68:8E:B8:73,255,10,NA,1,-86,0,1551337865752,127,2
3B:9C:1E:A4:EE:0D,255,10,NA,1,-87,0,1551337865756,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-75,0,1551337865759,127,0
CE:95:7F:FF:45:A6,255,10,NA,1,-83,0,1551337865762,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-76,0,1551337865764,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-75,0,1551337865771,127,0
0C:84:8C:F3:91:D7,255,10,NA,1,-85,0,1551337865774,127,0
08:05:42:3A:41:C8,255,10,NA,1,-84,0,1551337865777,127,0
12:E8:18:EB:D0:0F,255,10,NA,1,-76,0,1551337865779,127,0
07:0B:3D:ED:1E:44,255,10,NA,1,-84,0,1551337865782,127,0
55:1A:86:FB:7A:2A,255,10,NA,1,-87,0,1551337865784,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-72,0,1551337865793,127,0
04:6E:52:2A:D9:AD,255,10,NA,1,-75,0,1551337865808,127,0
4B:A2:3F:A8:A9:80,255,10,NA,1,-87,0,1551337865810,127,0
D6:CB:F3:C6:9F:7E,255,10,NA,1,-85,0,1551337865830,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-77,0,1551337865833,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-77,0,1551337865836,127,0
3B:9C:1E:A4:EE:0D,255,10,NA,1,-86,0,1551337865841,127,0
EC:BE:FA:2C:A3:EC,255,10,NA,1,-85,0,1551337865848,127,0
38:FE:69:75:92:6E,255,10,NA,1,-70,0,1551337865851,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-81,0,1551337865855,127,0
EA:E5:66:DA:61:80,255,10,NA,1,-83,0,1551337865858,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-77,0,1551337865861,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-76,0,1551337865864,127,0
02:13:DB:5E:45:5A,255,10,NA,1,-84,0,1551337865868,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-78,0,1551337865871,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-63,0,1551337865879,127,0
12:E8:18:EB:D0:0F,255,10,NA,1,-76,0,1551337865884,127,0
ED:66:61:DE:C6:8B,255,10,NA,1,-87,0,1551337865888,127,0
07:0B:3D:ED:1E:44,255,10,NA,1,-86,0,1551337865891,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-75,0,1551337865894,127,0
E0:7E:D7:0C:57:E5,255,10,NA,1,-77,0,1551337865898,127,0
F4:C3:B2:24:DA:77,255,10,NA,1,-78,0,1551337865901,127,0
28:8B:5B:74:24:52,255,10,NA,1,-85,0,1551337865905,127,0
EC:03:1F:AD:55:7E,255,10,NA,1,-93,0,1551337865916,127,2
FF:FF:FF:FF:FF:FF,255,10,NA,1,-99,0,1551337865923,127,2
C5:E5:57:A4:88:CB,255,10,NA,1,-84,0,1551337865926,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-78,0,1551337865929,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-77,0,1551337865932,127,0
04:6E:52:2A:D9:AD,255,10,NA,1,-72,0,1551337865934,127,0
D7:31:A2:AC:97:DE,255,10,NA,1,-94,0,1551337865945,127,0
E9:61:36:C9:0F:41,255,10,NA,1,-88,0,1551337865949,127,0
38:FE:69:75:92:6E,255,10,NA,1,-82,0,1551337865951,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-71,0,1551337865955,127,0
CE:47:4A:85:09:51,255,10,NA,1,-83,0,1551337866004,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-88,0,1551337866007,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-72,0,1551337866015,127,0
0B:10:8D:CD:79:AF,255,10,NA,1,-86,0,1551337866019,127,0
1B:1B:C1:1A:7B:DD,255,10,NA,1,-91,0,1551337866036,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-75,0,1551337866059,127,0
38:FE:69:75:92:6E,255,10,NA,1,-73,0,1551337866063,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-87,0,1551337866067,127,0
02:13:DB:5E:45:5A,255,10,NA,1,-83,0,1551337866071,127,0
0C:84:8C:F3:91:D7,255,10,NA,1,-82,0,1551337866083,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-62,0,1551337866086,127,0
07:0B:3D:ED:1E:44,255,10,NA,1,-81,0,1551337866096,127,0
55:1A:86:FB:7A:2A,255,10,NA,1,-87,0,1551337866099,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-80,0,1551337866104,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-75,0,1551337866110,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-73,0,1551337866120,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-83,0,1551337866144,127,0
38:FE:69:75:92:6E,255,10,NA,1,-71,0,1551337866163,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-73,0,1551337866167,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-56,0,1551337866185,127,0
08:05:42:3A:41:C8,255,10,NA,1,-80,0,1551337866199,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-76,0,1551337866203,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-70,0,1551337866215,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-77,0,1551337866221,127,0
04:6E:52:2A:D9:AD,255,10,NA,1,-83,0,1551337866227,127,0
D6:CB:F3:C6:9F:7E,255,10,NA,1,-82,0,1551337866259,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-86,0,1551337866269,127,0
C0:CC:34:EC:D6:CE,255,10,NA,1,-85,0,1551337866272,127,0
38:FE:69:75:92:6E,255,10,NA,1,-70,0,1551337866274,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-68,0,1551337866277,127,0
