# timeMillis,nanoTime,magnet_x,magnet_y,magnet_z,location_x,location_y,bearing
1529040796493,100890371358515,-40.69824200,-5.06286600,-24.98474100,52.954,8.060,0.00000000
1529040796493,100890391469599,-40.69824200,-4.31365970,-25.43487500,52.954,8.060,0.00000000
1529040796493,100890411611201,-39.64843800,-3.41339100,-26.78375200,52.954,8.060,0.00000000
1529040796511,100890431752802,-39.19830300,-4.61273200,-25.73394800,52.975,8.060,0.00000000
1529040796532,100890451894404,-41.44745000,-3.56292720,-25.43487500,52.999,8.060,0.00000000
1529040796552,100890472066523,-42.04864500,-5.96313500,-25.28381300,53.022,8.060,0.00000000
1529040796572,100890492208124,-42.64831500,-5.06286600,-26.18408200,53.045,8.060,0.00000000
1529040796592,100890512349726,-40.69824200,-5.81359860,-24.68414300,53.068,8.060,0.00000000
1529040796613,100890532460810,-40.99731400,-7.31353760,-24.98474100,53.092,8.060,0.00000000
1529040796633,100890552510859,-41.74804700,-7.31353760,-26.18408200,53.115,8.060,0.00000000
1529040796654,100890572744013,-40.09857000,-6.71234130,-25.28381300,53.139,8.060,0.00000000
1529040796673,100890592885615,-41.74804700,-5.51300050,-26.48468000,53.161,8.060,0.00000000
1529040796693,100890613057734,-40.24810800,-6.56280500,-26.93481400,53.184,8.060,0.00000000
1529040796714,100890633199335,-39.64843800,-6.71234130,-26.33361800,53.209,8.060,0.00000000
1529040796734,100890653340937,-41.74804700,-5.81359860,-26.48468000,53.232,8.060,0.00000000
1529040796755,100890673452021,-41.74804700,-7.01293950,-25.43487500,53.256,8.060,0.00000000
1529040796774,100890693593622,-41.74804700,-6.56280500,-25.43487500,53.278,8.060,0.00000000
1529040796795,100890713735224,-40.24810800,-7.76367200,-24.68414300,53.302,8.060,0.00000000
1529040796815,100890733907343,-42.19818000,-7.01293950,-24.68414300,53.325,8.060,0.00000000
1529040796835,100890754048945,-40.54870600,-8.36334200,-26.03454600,53.348,8.060,0.00000000
1529040796855,100890774190546,-42.94738800,-8.51287800,-25.73394800,53.371,8.060,0.00000000
1529040796875,100890794423701,-40.54870600,-7.46307370,-25.28381300,53.394,8.060,0.00000000
1529040796895,100890814473749,-41.74804700,-7.76367200,-24.68414300,53.417,8.060,0.00000000
1529040796916,100890834584833,-40.24810800,-7.31353760,-26.18408200,53.441,8.060,0.00000000
1529040796934,100890854726435,-41.44745000,-8.06274400,-23.48480200,53.462,8.060,0.00000000
1529040797010,100890874868037,-42.79785000,-7.91320800,-24.83368000,53.550,8.060,0.00000000
1529040797010,100890895040156,-40.84778000,-7.16247560,-25.58441200,53.550,8.060,0.00000000
1529040797010,100890915181757,-40.69824200,-6.26220700,-24.98474100,53.550,8.060,0.00000000
1529040797015,100890935292841,-42.34771700,-6.71234130,-24.08447300,53.556,8.060,0.00000000
1529040797036,100890955434443,-41.29791300,-7.16247560,-23.03466800,53.580,8.060,0.00000000
1529040797057,100890975576044,-42.94738800,-7.01293950,-25.43487500,53.604,8.060,0.00000000
1529040797077,100890995748163,-41.44745000,-7.31353760,-25.73394800,53.627,8.060,0.00000000
1529040797096,100891015889765,-40.69824200,-5.81359860,-25.73394800,53.649,8.060,0.00000000
1529040797116,100891036031367,-41.44745000,-7.01293950,-24.68414300,53.672,8.060,0.00000000
1529040797139,100891056142451,-42.79785000,-5.66253660,-24.83368000,53.698,8.060,0.00000000
1529040797157,100891076284052,-41.29791300,-6.41326900,-24.83368000,53.719,8.060,0.00000000
1529040797177,100891096425654,-42.04864500,-6.41326900,-25.28381300,53.742,8.060,0.00000000
1529040797197,100891116597773,-41.44745000,-7.31353760,-25.73394800,53.765,8.060,0.00000000
1529040797217,100891136739374,-42.64831500,-7.01293950,-24.23400900,53.788,8.060,0.00000000
1529040797237,100891156880976,-42.79785000,-7.16247560,-24.53460700,53.811,8.060,0.00000000
1529040797257,100891176992060,-41.29791300,-7.91320800,-25.28381300,53.834,8.060,0.00000000
1529040797277,100891197133662,-42.64831500,-7.76367200,-24.98474100,53.857,8.060,0.00000000
1529040797298,100891217305781,-42.04864500,-6.41326900,-24.83368000,53.882,8.060,0.00000000
1529040797318,100891237447382,-42.94738800,-6.56280500,-25.43487500,53.905,8.060,0.00000000
1529040797338,100891257588984,-42.64831500,-8.51287800,-24.98474100,53.928,8.060,0.00000000
1529040797358,100891277700068,-40.99731400,-7.31353760,-25.73394800,53.951,8.060,0.00000000
1529040797379,100891297994257,-41.29791300,-7.91320800,-25.58441200,53.975,8.060,0.00000000
1529040797411,100891317983271,-40.69824200,-8.06274400,-26.18408200,53.990,8.060,1.52815013
1529040797417,100891338155390,-40.69824200,-6.56280500,-28.73382600,53.990,8.060,2.01072386
1529040797437,100891358419062,-40.99731400,-8.51287800,-28.43475300,53.990,8.060,3.61930295
1529040797468,100891378499628,-42.19818000,-8.51287800,-28.43475300,53.990,8.060,6.11260054
1529040797479,100891398854853,-40.69824200,-7.01293950,-27.68402100,53.990,8.060,6.99731903
1529040797499,100891418843867,-40.09857000,-5.96313500,-27.08435000,53.990,8.060,8.60589812
1529040797520,100891439138056,-41.44745000,-4.31365970,-29.18396000,53.990,8.060,10.29490617
1529040797539,100891459462763,-41.44745000,-3.56292720,-29.93469200,53.990,8.060,11.82305630
1529040797559,100891479695917,-40.69824200,-4.31365970,-28.43475300,53.990,8.060,13.43163539
1529040797580,100891499990107,-42.19818000,-4.31365970,-28.73382600,53.990,8.060,15.12064343
1529040797600,100891520284296,-38.74817000,-2.36358640,-27.98462000,53.990,8.060,16.72922252
1529040797620,100891540578486,-41.29791300,-1.76239010,-28.58429000,53.990,8.060,18.33780161
1529040797642,100891560842158,-41.29791300,-1.01318360,-31.28357000,53.990,8.060,20.10723861
1529040797724,100891581136347,-40.54870600,-0.26245117,-31.28357000,53.990,8.060,26.70241287
1529040797724,100891601430537,-40.54870600,0.78735350,-30.83496000,53.990,8.060,26.70241287
1529040797724,100891621541620,-39.64843800,3.48663330,-30.53436300,53.990,8.060,26.70241287
1529040797724,100891640248896,-39.34784000,3.78723140,-31.58416700,53.990,8.060,26.70241287
1529040797741,100891660298945,-39.94751000,4.83703600,-31.43463100,53.990,8.060,28.06970509
1529040797761,100891680532099,-39.19830300,8.58764650,-31.43463100,53.990,8.060,29.67828418
1529040797781,100891700643183,-39.34784000,11.43646200,-30.08422900,53.990,8.060,31.28686327
1529040797802,100891720815302,-37.39776600,12.18719500,-31.28357000,53.990,8.060,32.97587131
1529040797821,100891740926386,-37.39776600,13.38653600,-30.53436300,53.990,8.060,34.50402145
1529040797921,100891761098505,-36.64856000,14.43634000,-28.28369100,53.990,8.060,42.54691689
1529040797921,100891781240107,-34.24835200,16.98761000,-32.48443600,53.990,8.060,42.54691689
1529040797921,100891801503779,-34.24835200,20.73669400,-32.48443600,53.990,8.060,42.54691689
1529040797921,100891821492792,-33.04748500,21.93756100,-30.98449700,53.990,8.060,42.54691689
1529040797921,100891841664912,-31.54754600,21.48742700,-32.48443600,53.990,8.060,42.54691689
1529040797942,100891861775995,-28.39813200,22.68676800,-29.93469200,53.990,8.060,44.23592493
1529040797962,100891881917597,-27.04773000,24.78637700,-33.53424000,53.990,8.060,45.84450402
1529040797982,100891902089716,-28.24859600,24.78637700,-33.53424000,53.990,8.060,47.45308311
1529040798004,100891922231318,-26.89819300,27.18658400,-31.73370400,53.990,8.060,49.22252011
1529040798023,100891942342402,-24.19738800,25.68664600,-32.48443600,53.990,8.060,50.75067024
1529040798043,100891962514521,-24.64752200,27.18658400,-32.48443600,53.990,8.060,52.35924933
1529040798062,100891982656122,-22.09777800,28.08685300,-30.83496000,53.990,8.060,53.88739946
1529040798082,100892002706171,-20.74737500,29.13665800,-31.43463100,53.990,8.060,55.49597855
1529040798103,100892022939326,-19.69757000,29.43725600,-32.93457000,53.990,8.060,57.18498660
1529040798124,100892043080927,-19.09790000,31.53686500,-32.78503400,53.990,8.060,58.87399464
1529040798143,100892063253046,-17.29736300,29.43725600,-34.43451000,53.990,8.060,60.40214477
1529040798163,100892083394648,-14.74762000,30.93719500,-33.68377700,53.990,8.060,62.01072386
1529040798184,100892103536249,-14.74762000,30.18646200,-34.43451000,53.990,8.060,63.69973190
1529040798203,100892123647333,-13.39874300,28.98712200,-33.83484000,53.990,8.060,65.22788204
1529040798224,100892143697382,-12.64801000,31.98700000,-32.78503400,53.990,8.060,66.91689008
1529040798244,100892163930537,-10.69793700,30.03692600,-32.78503400,53.990,8.060,68.52546917
1529040798264,100892184072138,-11.44866900,31.23779300,-32.33490000,53.990,8.060,70.13404826
1529040798284,100892204213740,-11.29760700,30.93719500,-32.18383800,53.990,8.060,71.74262735
1529040798305,100892224324824,-9.34753400,31.38733000,-32.18383800,53.990,8.060,73.43163539
1529040798325,100892244496943,-8.44879150,32.73773200,-32.33490000,53.990,8.060,75.04021448
1529040798345,100892264638544,-8.74786400,31.23779300,-33.08410600,53.990,8.060,76.64879357
1529040798365,100892284780146,-7.54852300,30.93719500,-32.48443600,53.990,8.060,78.25737265
1529040798386,100892305043818,-7.24792500,30.63659700,-32.18383800,53.990,8.060,79.94638070
1529040798405,100892325063349,-7.69805900,31.98700000,-32.78503400,53.990,8.060,81.47453083
1529040798426,100892345204951,-6.49871830,30.93719500,-33.23364300,53.990,8.060,83.16353887
1529040798445,100892365346552,-5.14831540,31.98700000,-32.03430000,53.990,8.060,84.69168901
1529040798485,100892385457636,-4.54864500,32.58667000,-35.93445000,53.990,8.060,87.90884718
1529040798488,100892405660273,-3.34777830,30.18646200,-33.68377700,53.990,8.060,88.15013405
1529040798506,100892425771357,-3.49731450,30.48706000,-35.03418000,53.990,8.060,89.59785523
1529040798526,100892445882441,-1.84783940,28.68652300,-33.68377700,53.990,8.077,90.00000000
1529040798546,100892466054560,-0.64849854,30.93719500,-32.93457000,53.990,8.099,90.00000000
1529040798567,100892486196162,1.00250240,30.03692600,-34.28497300,53.990,8.122,90.00000000
1529040798587,100892506307245,2.35137940,29.13665800,-32.48443600,53.990,8.145,90.00000000
1529040798607,100892526479365,-0.49743652,30.48706000,-32.78503400,53.990,8.167,90.00000000
1529040798626,100892546620966,1.45263670,30.03692600,-32.03430000,53.990,8.188,90.00000000
1529040798647,100892566762568,1.00250240,28.08685300,-33.53424000,53.990,8.211,90.00000000
1529040798667,100892586873652,1.00250240,28.98712200,-31.58416700,53.990,8.234,90.00000000
1529040798687,100892607045771,1.45263670,29.73632800,-33.53424000,53.990,8.256,90.00000000
1529040798707,100892627187372,0.70190430,28.53698700,-33.83484000,53.990,8.278,90.00000000
1529040798728,100892647328974,2.50244140,29.73632800,-33.08410600,53.990,8.302,90.00000000
1529040798747,100892667440058,0.70190430,29.28772000,-32.03430000,53.990,8.323,90.00000000
1529040798768,100892687612177,1.75170900,30.48706000,-32.33490000,53.990,8.346,90.00000000
1529040798787,100892707753779,1.60217290,29.88739000,-31.73370400,53.990,8.367,90.00000000
1529040798808,100892727864863,-0.34790040,29.13665800,-30.98449700,53.990,8.391,90.00000000
1529040798828,100892748036982,0.25177002,28.08685300,-32.33490000,53.990,8.413,90.00000000
1529040798848,100892768209101,1.45263670,29.28772000,-31.28357000,53.990,8.435,90.00000000
1529040798868,100892788320185,-0.49743652,26.58691400,-32.33490000,53.990,8.458,90.00000000
1529040798888,100892808644892,-0.19836426,26.58691400,-32.03430000,53.990,8.480,90.00000000
1529040798908,100892828603388,1.90124510,26.88751200,-32.93457000,53.990,8.502,90.00000000
1529040798929,100892848744990,0.10223389,27.93731700,-32.93457000,53.990,8.526,90.00000000
1529040798949,100892868886591,-0.34790040,25.68664600,-32.48443600,53.990,8.548,90.00000000
1529040798969,100892889028193,-0.49743652,26.58691400,-31.58416700,53.990,8.570,90.00000000
1529040798989,100892909291865,0.85144040,25.23651100,-32.93457000,53.990,8.592,90.00000000
1529040799009,100892929280878,1.00250240,26.28631600,-33.08410600,53.990,8.615,90.00000000
1529040799029,100892949452997,0.10223389,23.43750000,-31.73370400,53.990,8.637,90.00000000
1529040799050,100892969594599,-1.39770510,24.93743900,-32.48443600,53.990,8.660,90.00000000
1529040799070,100892989736201,0.10223389,24.93743900,-33.68377700,53.990,8.683,90.00000000
1529040799090,100893009877802,-1.39770510,21.93756100,-32.48443600,53.990,8.705,90.00000000
1529040799111,100893030019404,-1.24816900,22.08709700,-33.83484000,53.990,8.728,90.00000000
1529040799131,100893050161005,-1.84783940,22.23663300,-32.18383800,53.990,8.751,90.00000000
1529040799150,100893070302607,-0.19836426,24.03717000,-30.83496000,53.990,8.772,90.00000000
1529040799171,100893090444208,-1.24816900,22.08709700,-31.28357000,53.990,8.795,90.00000000
1529040799191,100893110616328,0.10223389,24.18670700,-32.18383800,53.990,8.817,90.00000000
1529040799211,100893130727412,-1.09863280,21.48742700,-32.18383800,53.990,8.840,90.00000000
1529040799231,100893150899531,-0.64849854,19.98748800,-29.48455800,53.990,8.862,90.00000000
1529040799253,100893171010615,-1.09863280,19.98748800,-30.23376500,53.990,8.886,90.00000000
1529040799272,100893191182734,0.25177002,20.13702400,-29.33502200,53.990,8.908,90.00000000
1529040799291,100893211293818,-1.09863280,19.23675500,-30.68389900,53.990,8.929,90.00000000
1529040799311,100893231435419,-1.39770510,19.23675500,-30.68389900,53.990,8.951,90.00000000
1529040799331,100893251577021,-1.99737550,19.08722000,-29.78363000,53.990,8.973,90.00000000
1529040799351,100893271718622,-0.19836426,18.33648700,-30.83496000,53.990,8.996,90.00000000
1529040799372,100893291860224,-1.69830320,15.93627900,-30.83496000,53.990,9.019,90.00000000
1529040799392,100893312184931,-0.64849854,17.73681600,-30.23376500,53.990,9.041,90.00000000
1529040799413,100893332143427,-0.64849854,17.28668200,-30.23376500,53.990,9.065,90.00000000
1529040799433,100893352285029,-1.09863280,16.23687700,-30.23376500,53.990,9.087,90.00000000
1529040799494,100893372426630,-1.99737550,15.93627900,-30.08422900,53.990,9.155,90.00000000
1529040799494,100893392537714,-0.49743652,14.13726800,-30.08422900,53.990,9.155,90.00000000
1529040799494,100893412740351,0.10223389,15.48767100,-30.68389900,53.990,9.155,90.00000000
1529040799514,100893432820917,-1.09863280,15.48767100,-30.68389900,53.990,9.177,90.00000000
1529040799534,100893452993037,-0.34790040,12.33673100,-29.48455800,53.990,9.199,90.00000000
1529040799554,100893473134638,-1.24816900,12.93640100,-29.33502200,53.990,9.222,90.00000000
1529040799573,100893493245722,-1.39770510,10.08758500,-30.23376500,53.990,9.243,90.00000000
1529040799594,100893513417841,-0.64849854,10.83679200,-30.23376500,53.990,9.266,90.00000000
1529040799614,100893533528925,-1.69830320,12.63732900,-29.33502200,53.990,9.288,90.00000000
1529040799634,100893553701044,-1.09863280,11.28692600,-29.48455800,53.990,9.311,90.00000000
1529040799654,100893573842646,-0.34790040,10.83679200,-28.73382600,53.990,9.333,90.00000000
1529040799674,100893593984247,-1.69830320,10.38665800,-29.33502200,53.990,9.355,90.00000000
1529040799695,100893614125849,-1.84783940,9.78698700,-27.98462000,53.990,9.379,90.00000000
1529040799715,100893634267451,-1.24816900,9.93652300,-28.28369100,53.990,9.401,90.00000000
1529040799734,100893654378535,-2.59857180,9.78698700,-29.48455800,53.990,9.422,90.00000000
1529040799755,100893674550654,-1.39770510,8.28704800,-26.93481400,53.990,9.446,90.00000000
1529040799776,100893694661738,-1.69830320,7.23724370,-28.58429000,53.990,9.469,90.00000000
1529040799796,100893714833857,-0.94757080,7.98645000,-27.08435000,53.990,9.491,90.00000000
1529040799816,100893734944941,-2.44750980,7.68737800,-28.28369100,53.990,9.513,90.00000000
1529040799837,100893755117060,-2.29797360,6.63757320,-26.18408200,53.990,9.537,90.00000000
1529040799856,100893775258662,-2.59857180,7.53631600,-27.23388700,53.990,9.558,90.00000000
1529040799877,100893795369745,-0.64849854,7.53631600,-27.23388700,53.990,9.581,90.00000000
1529040799895,100893815633417,-2.74810800,6.48651100,-26.03454600,53.990,9.601,90.00000000
1529040799915,100893835652949,-3.79791260,7.53631600,-26.48468000,53.990,9.624,90.00000000
1529040799936,100893855794550,-2.29797360,8.28704800,-26.18408200,53.990,9.647,90.00000000
1529040799956,100893875966669,-3.04870600,7.08770750,-25.43487500,53.990,9.669,90.00000000
1529040799976,100893896077753,-2.59857180,7.08770750,-26.93481400,53.990,9.692,90.00000000
1529040799996,100893916249872,-3.49731450,6.48651100,-26.78375200,53.990,9.714,90.00000000
1529040800016,100893936360956,-1.99737550,6.18743900,-24.83368000,53.990,9.736,90.00000000
1529040800036,100893956533076,-2.44750980,6.18743900,-25.58441200,53.990,9.758,90.00000000
1529040800056,100893976644160,-3.04870600,4.83703600,-26.18408200,53.990,9.781,90.00000000
1529040800078,100893996816279,-3.94744870,5.43670650,-26.03454600,53.990,9.805,90.00000000
1529040800098,100894016927363,-2.44750980,3.03649900,-26.03454600,53.990,9.828,90.00000000
1529040800118,100894037099482,-2.59857180,3.63769530,-24.98474100,53.990,9.850,90.00000000
1529040800138,100894057210566,-4.39758300,3.48663330,-24.08447300,53.990,9.872,90.00000000
1529040800158,100894077382685,-2.44750980,4.23736570,-25.28381300,53.990,9.894,90.00000000
1529040800178,100894097493769,-3.79791260,2.58636470,-24.68414300,53.990,9.917,90.00000000
1529040800198,100894117665888,-3.34777830,4.83703600,-23.93493700,53.990,9.939,90.00000000
1529040800218,100894137776972,-3.04870600,2.58636470,-25.43487500,53.990,9.961,90.00000000
1529040800238,100894157949091,-3.34777830,5.13763430,-23.93493700,53.990,9.983,90.00000000
1529040800258,100894178090693,-3.94744870,3.48663330,-23.78387500,53.990,10.006,90.00000000
1529040800278,100894198232294,-2.29797360,2.88696300,-24.98474100,53.990,10.028,90.00000000
1529040800299,100894218373896,-3.79791260,2.88696300,-23.48480200,53.990,10.051,90.00000000
1529040800319,100894238515497,-4.39758300,3.03649900,-23.33374000,53.990,10.074,90.00000000
1529040800339,100894258626581,-3.04870600,-0.11291504,-23.48480200,53.990,10.096,90.00000000
1529040800359,100894278890253,-2.44750980,3.03649900,-22.58453400,53.990,10.118,90.00000000
1529040800380,100894299275995,-4.39758300,2.73742680,-23.03466800,53.990,10.142,90.00000000
1529040800400,100894319631220,-4.84771730,2.88696300,-22.73407000,53.990,10.164,90.00000000
1529040800420,100894339772822,-3.19824220,3.48663330,-23.03466800,53.990,10.186,90.00000000
1529040800441,100894360005976,-4.69818100,2.73742680,-23.33374000,53.990,10.210,90.00000000
1529040800506,100894380329059,-5.29785160,2.58636470,-22.73407000,53.990,10.282,90.00000000
1529040800506,100894400623248,-4.39758300,2.73742680,-24.08447300,53.990,10.282,90.00000000
1529040800506,100894421161579,-3.19824220,2.28729250,-24.08447300,53.990,10.282,90.00000000
1529040800522,100894441211627,-3.34777830,2.13775630,-23.93493700,53.990,10.300,90.00000000
1529040800542,100894461475299,-3.94744870,1.53656000,-23.03466800,53.990,10.322,90.00000000
1529040800562,100894481586383,-4.84771730,0.93688965,-22.43499800,53.990,10.344,90.00000000
1529040800581,100894500324176,-3.19824220,2.28729250,-23.78387500,53.990,10.366,90.00000000
1529040800602,100894520496295,-3.34777830,1.38702390,-22.43499800,53.990,10.389,90.00000000
1529040800622,100894540607379,-2.74810800,1.23748780,-23.33374000,53.990,10.411,90.00000000
1529040800642,100894560779498,-3.34777830,3.33709720,-23.18420400,53.990,10.433,90.00000000
1529040800661,100894580890582,-2.59857180,3.33709720,-22.73407000,53.990,10.455,90.00000000
1529040800681,100894601062702,-3.19824220,1.53656000,-21.83380100,53.990,10.477,90.00000000
1529040800702,100894621204303,-3.04870600,2.58636470,-23.93493700,53.990,10.500,90.00000000
1529040800722,100894641315387,-2.44750980,2.73742680,-22.58453400,53.990,10.523,90.00000000
1529040800743,100894661487506,-2.44750980,1.98669430,-23.33374000,53.990,10.546,90.00000000
1529040800763,100894681598590,-3.34777830,1.38702390,-21.68426500,53.990,10.568,90.00000000
1529040800783,100894701770709,-2.74810800,2.28729250,-23.03466800,53.990,10.590,90.00000000
1529040800802,100894721881793,-1.99737550,3.03649900,-24.53460700,53.990,10.612,90.00000000
1529040800823,100894742053913,-3.34777830,0.93688965,-23.93493700,53.990,10.635,90.00000000
1529040800843,100894762164996,-0.49743652,1.23748780,-23.33374000,53.990,10.657,90.00000000
1529040800863,100894782306598,-3.34777830,0.63629150,-24.23400900,53.990,10.680,90.00000000
1529040800883,100894802478717,-3.49731450,0.48675537,-24.08447300,53.990,10.702,90.00000000
1529040800903,100894822711871,-2.74810800,2.73742680,-23.33374000,53.990,10.724,90.00000000
1529040800923,100894842761920,-3.19824220,1.23748780,-21.53472900,53.990,10.746,90.00000000
1529040800943,100894862873004,-1.69830320,2.28729250,-23.33374000,53.990,10.769,90.00000000
1529040800964,100894883045123,-2.59857180,1.83715820,-23.18420400,53.990,10.792,90.00000000
1529040800984,100894903217243,-2.74810800,1.98669430,-23.78387500,53.990,10.814,90.00000000
1529040801004,100894923297809,-1.69830320,1.53656000,-23.03466800,53.990,10.837,90.00000000
1529040801024,100894943469928,-2.59857180,2.88696300,-23.93493700,53.990,10.859,90.00000000
1529040801044,100894963611530,-0.34790040,-0.11291504,-23.18420400,53.990,10.881,90.00000000
1529040801064,100894983753131,-1.24816900,1.98669430,-24.83368000,53.990,10.903,90.00000000
1529040801085,100895003864215,-3.19824220,2.73742680,-22.28393600,53.990,10.927,90.00000000
1529040801105,100895024036334,-1.69830320,1.98669430,-24.08447300,53.990,10.949,90.00000000
1529040801125,100895044177936,-1.69830320,1.98669430,-23.03466800,53.990,10.971,90.00000000
1529040801145,100895064289020,-2.44750980,2.73742680,-24.53460700,53.990,10.994,90.00000000
1529040801165,100895084461139,-3.19824220,3.48663330,-23.03466800,53.990,11.016,90.00000000
1529040801186,100895104602741,-1.84783940,3.63769530,-24.68414300,53.990,11.039,90.00000000
1529040801205,100895124744342,-1.39770510,1.83715820,-24.98474100,53.990,11.060,90.00000000
1529040801226,100895144885944,-0.49743652,4.23736570,-24.83368000,53.990,11.084,90.00000000
1529040801246,100895164997028,-1.99737550,3.03649900,-25.28381300,53.990,11.106,90.00000000
1529040801266,100895185169147,-0.49743652,5.43670650,-24.53460700,53.990,11.128,90.00000000
1529040801286,100895205280231,-1.99737550,4.68750000,-24.53460700,53.990,11.151,90.00000000
1529040801306,100895225421832,-0.34790040,4.38690200,-26.48468000,53.990,11.173,90.00000000
1529040801326,100895245593952,-0.19836426,3.78723140,-23.78387500,53.990,11.195,90.00000000
1529040801348,100895265705036,-2.44750980,4.98657230,-23.78387500,53.990,11.220,90.00000000
1529040801366,100895285877155,-0.64849854,5.58776860,-24.98474100,53.990,11.240,90.00000000
1529040801386,100895306018756,-1.39770510,2.88696300,-24.23400900,53.990,11.262,90.00000000
1529040801406,100895326312946,-1.39770510,4.08630370,-24.68414300,53.990,11.284,90.00000000
1529040801427,100895346271442,0.70190430,5.43670650,-25.58441200,53.990,11.308,90.00000000
1529040801446,100895366413043,-0.19836426,3.48663330,-25.28381300,53.990,11.329,90.00000000
1529040801489,100895386585163,-1.84783940,5.13763430,-25.43487500,53.990,11.377,90.00000000
1529040801489,100895406696246,-1.09863280,5.13763430,-25.43487500,53.990,11.377,90.00000000
1529040801507,100895426898883,-0.94757080,5.43670650,-24.83368000,53.990,11.397,90.00000000
1529040801528,100895447009967,-1.69830320,5.73730470,-25.28381300,53.990,11.420,90.00000000
1529040801548,100895467090534,-1.69830320,4.68750000,-24.53460700,53.990,11.443,90.00000000
1529040801568,100895487293170,-0.19836426,5.73730470,-25.58441200,53.990,11.465,90.00000000
1529040801589,100895507434772,-0.64849854,4.38690200,-25.73394800,53.990,11.488,90.00000000
1529040801609,100895527576373,-0.49743652,6.93664550,-26.33361800,53.990,11.510,90.00000000
1529040801629,100895547779010,-2.44750980,5.73730470,-26.33361800,53.990,11.533,90.00000000
1529040801649,100895567951129,-0.64849854,5.88684100,-26.18408200,53.990,11.555,90.00000000
1529040801669,100895588031696,-1.69830320,6.48651100,-27.08435000,53.990,11.577,90.00000000
1529040801689,100895608142780,0.40130615,4.83703600,-27.23388700,53.990,11.600,90.00000000
1529040801711,100895628314899,-1.69830320,4.98657230,-26.03454600,53.990,11.624,90.00000000
1529040801732,100895648364948,-0.19836426,4.68750000,-26.33361800,53.990,11.647,90.00000000
1529040801751,100895668598102,1.15203860,3.63769530,-26.48468000,53.990,11.669,90.00000000
1529040801772,100895688709186,0.10223389,5.88684100,-25.73394800,53.990,11.692,90.00000000
1529040801793,100895708881305,0.40130615,3.63769530,-25.73394800,53.990,11.715,90.00000000
1529040801812,100895729022907,0.85144040,4.38690200,-26.93481400,53.990,11.737,90.00000000
1529040801833,100895749164508,0.70190430,3.03649900,-27.53448500,53.990,11.760,90.00000000
1529040801852,100895769275592,2.35137940,4.38690200,-26.48468000,53.990,11.781,90.00000000
1529040801872,100895789356159,1.45263670,4.23736570,-27.53448500,53.990,11.803,90.00000000
1529040801893,100895809589313,1.15203860,4.38690200,-27.68402100,53.990,11.827,90.00000000
1529040801914,100895829944538,0.10223389,3.63769530,-26.48468000,53.990,11.850,90.00000000
1529040801934,100895849872516,1.45263670,3.78723140,-26.03454600,53.990,11.872,90.00000000
1529040801954,100895870014118,1.00250240,4.98657230,-27.83355700,53.990,11.895,90.00000000
1529040801974,100895890125202,2.20184330,5.43670650,-28.28369100,53.990,11.917,90.00000000
1529040801994,100895910297321,1.75170900,4.68750000,-26.78375200,53.990,11.939,90.00000000
1529040802013,100895930591510,1.45263670,4.23736570,-28.58429000,53.990,11.960,90.00000000
1529040802032,100895950580524,0.85144040,3.63769530,-28.73382600,53.990,11.982,90.00000000
1529040802055,100895970722125,-0.49743652,4.68750000,-29.03442400,53.990,12.007,90.00000000
1529040802075,100895990863727,0.10223389,4.08630370,-27.98462000,53.990,12.029,90.00000000
1529040802095,100896011005329,2.20184330,5.43670650,-27.83355700,53.990,12.052,90.00000000
1529040802114,100896031146930,1.15203860,5.88684100,-28.73382600,53.990,12.073,90.00000000
1529040802136,100896051288532,1.60217290,5.58776860,-29.18396000,53.990,12.097,90.00000000
1529040802152,100896071369098,-0.19836426,4.23736570,-27.08435000,53.990,12.115,90.00000000
1529040802173,100896091541217,2.20184330,3.78723140,-27.83355700,53.990,12.139,90.00000000
1529040802196,100896111713336,1.60217290,4.38690200,-28.73382600,53.990,12.164,90.00000000
1529040802213,100896131854938,1.75170900,4.23736570,-28.28369100,53.990,12.183,90.00000000
1529040802237,100896151996539,1.00250240,4.98657230,-28.58429000,53.990,12.210,90.00000000
1529040802254,100896172138141,2.95257570,5.73730470,-27.83355700,53.990,12.229,90.00000000
1529040802275,100896192279743,-0.34790040,4.83703600,-27.98462000,53.990,12.252,90.00000000
1529040802296,100896212421344,1.90124510,5.13763430,-28.43475300,53.990,12.276,90.00000000
1529040802316,100896232562946,1.75170900,4.68750000,-30.08422900,53.990,12.298,90.00000000
1529040802336,100896252704547,1.75170900,4.23736570,-29.03442400,53.990,12.320,90.00000000
1529040802357,100896272815631,1.90124510,5.58776860,-27.98462000,53.990,12.344,90.00000000
1529040802378,100896292987750,1.75170900,5.43670650,-27.83355700,53.990,12.367,90.00000000
1529040802396,100896313129352,0.40130615,6.33697500,-27.98462000,53.990,12.387,90.00000000
1529040802417,100896333454059,1.90124510,7.08770750,-28.43475300,53.990,12.410,90.00000000
1529040802436,100896353412555,1.90124510,5.58776860,-29.48455800,53.990,12.432,90.00000000
1529040802494,100896373523639,1.90124510,5.58776860,-28.73382600,53.990,12.496,90.00000000
1529040802494,100896393695758,1.15203860,5.88684100,-29.18396000,53.990,12.496,90.00000000
1529040802494,100896413837360,1.90124510,5.58776860,-28.73382600,53.990,12.496,90.00000000
1529040802514,100896434070514,1.60217290,5.13763430,-27.23388700,53.990,12.518,90.00000000
1529040802534,100896454120563,2.80151370,4.38690200,-27.98462000,53.990,12.541,90.00000000
